Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.5),PickUnrequired(-0),ReturnAfterDelivery(+0.5),DeliverToGoal(+3.0),DropWrong(-0)
1814,1.3950000000000002,0,0.7320973873138428,0,3,0,0,1,0
1815,0.875,0,0.730161190032959,0,7,0,0,0,0
1816,0.125,0,0.7787830829620361,0,1,0,0,0,0
1817,0.25,0,0.7208313941955566,0,2,0,0,0,0
1818,1.2850000000000001,0,0.6954224109649658,0,9,0,0,0,0
1819,1.7350000000000003,0,0.7569148540496826,0,12,0,0,0,0
1820,0.375,0,0.7015078067779541,0,3,0,0,0,0
1821,2.1149999999999993,0,0.7179644107818604,0,3,0,0,1,0
1822,0.0,0,0.7646605968475342,0,0,0,0,0,0
1823,0.5,0,0.6965022087097168,0,4,0,0,0,0
1824,0.0,0,0.7228384017944336,0,0,0,0,0,0
1825,0.125,0,0.7938063144683838,0,1,0,0,0,0
1826,2.5699999999999994,0,0.7016465663909912,0,3,0,0,0,0
1827,1.955,0,0.7317218780517578,0,9,0,0,1,0
1828,1.925,0,0.7018795013427734,0,2,0,0,1,0
1829,0.125,0,0.7695624828338623,0,1,0,0,0,0
1830,4.720000000000001,0,0.6847143173217773,0,5,0,0,0,0
1831,1.55,0,0.7288036346435547,0,5,0,1,1,0
1832,0.75,0,0.8064301013946533,0,6,0,0,0,0
1833,0.8750000000000003,0,0.7129285335540771,0,3,0,0,0,0
1834,0.5,0,0.7203044891357422,0,4,0,0,0,0
1835,1.375,0,0.7960422039031982,0,11,0,0,0,0
1836,5.360000000000001,0,0.7244727611541748,0,6,0,1,1,0
1837,0.39,0,0.7341904640197754,0,3,0,0,0,0
1838,1.8300000000000005,0,0.7712428569793701,0,2,0,0,1,0
1839,0.0,0,0.7214648723602295,0,0,0,0,0,0
1840,0.0,0,0.7112793922424316,0,0,0,0,0,0
1841,0.0,0,0.7949879169464111,0,0,0,0,0,0
1842,2.3749999999999982,0,0.7343122959136963,0,7,0,0,0,0
1843,0.0,0,0.7056136131286621,0,0,0,0,0,0
1844,2.7949999999999973,0,0.776256799697876,0,5,0,0,1,0
1845,0.125,0,0.6963474750518799,0,1,0,0,0,0
1846,0.25,0,0.7183196544647217,0,2,0,0,0,0
1847,0.75,0,0.7583332061767578,0,6,0,0,0,0
1848,4.919999999999997,0,0.7196142673492432,0,9,0,0,2,0
1849,0.9850000000000003,0,0.7339234352111816,0,5,0,0,0,0
1850,1.475,0,0.7877018451690674,0,4,0,0,1,0
1851,2.9850000000000003,0,0.7183065414428711,0,4,0,0,0,0
1852,2.1550000000000002,0,0.7199869155883789,0,7,0,0,1,0
1853,0.125,0,0.8006947040557861,0,1,0,0,0,0
1854,0.0,0,0.7311055660247803,0,0,0,0,0,0
1855,0.0,0,0.7263081073760986,0,0,0,0,0,0
1856,0.125,0,0.7255911827087402,0,1,0,0,0,0
1857,0.0,0,0.7985827922821045,0,0,0,0,0,0
1858,1.625,0,0.7128639221191406,0,13,0,0,0,0
1859,2.1150000000000007,0,0.7323417663574219,0,4,0,0,0,0
1860,0.25,0,0.8049745559692383,0,2,0,0,0,0
1861,0.0,0,0.7010674476623535,0,0,0,0,0,0
1862,2.48,0,0.730083703994751,0,7,0,0,0,0
1863,0.25,0,0.7799186706542969,0,2,0,0,0,0
1864,0.0,0,0.7340576648712158,0,0,0,0,0,0
1865,1.4750000000000005,0,0.7127747535705566,0,6,0,0,0,0
1866,5.269999999999997,0,0.8198037147521973,0,16,0,0,0,0
1867,3.7699999999999987,0,0.7334048748016357,0,4,0,1,2,0
1868,0.375,0,0.7430386543273926,0,3,0,0,0,0
1869,0.5,0,0.7674129009246826,0,4,0,0,0,0
1870,0.0,0,0.7196865081787109,0,0,0,0,0,0
1871,2.619999999999999,0,0.7194309234619141,0,13,0,0,0,0
1872,0.0,0,0.7786283493041992,0,0,0,0,0,0
1873,0.25,0,0.7494406700134277,0,2,0,0,0,0
1874,0.0,0,0.7360963821411133,0,0,0,0,0,0
1875,0.0,0,0.7800083160400391,0,0,0,0,0,0
1876,2.0300000000000007,0,0.7278530597686768,0,4,0,0,1,0
1877,0.125,0,0.728046178817749,0,1,0,0,0,0
1878,0.125,0,0.7899994850158691,0,1,0,0,0,0
1879,2.8099999999999996,0,0.7383592128753662,0,10,0,0,0,0
1880,2.410000000000001,0,0.7368068695068359,0,7,0,0,0,0
1881,0.5650000000000002,0,0.8057453632354736,0,1,0,0,0,0
1882,0.665,0,0.7135746479034424,0,5,0,0,0,0
1883,1.5150000000000001,0,0.7289671897888184,0,1,0,0,0,0
1884,0.625,0,0.7938909530639648,0,5,0,0,0,0
1885,1.4199999999999995,0,0.7089300155639648,0,4,0,0,0,0
1886,0.22000000000000008,0,0.7241179943084717,0,1,0,0,0,0
1887,3.8199999999999963,0,0.7714986801147461,0,15,0,0,0,0
1888,0.5,0,0.6879971027374268,0,4,0,0,0,0
1889,2.6100000000000003,0,0.701911449432373,0,4,0,0,2,0
1890,0.375,0,0.7220609188079834,0,3,0,0,0,0
1891,0.5,0,0.773000955581665,0,4,0,0,0,0
1892,0.9700000000000002,0,0.7074911594390869,0,6,0,0,0,0
1893,1.75,0,0.7355344295501709,0,14,0,0,0,0
1894,0.875,0,0.8226475715637207,0,1,0,0,1,0
1895,1.0,0,0.7265186309814453,0,8,0,0,0,0
1896,1.08,0,0.68971848487854,0,8,0,0,0,0
1897,0.125,0,0.8065345287322998,0,1,0,0,0,0
1898,0.4600000000000001,0,0.7045032978057861,0,3,0,0,0,0
1899,5.654999999999985,0,0.7272334098815918,0,1,0,0,0,0
1900,1.2899999999999998,0,0.7852556705474854,0,1,0,0,0,0
1901,1.0,0,0.7235977649688721,0,8,0,0,0,0
1902,3.004999999999999,0,0.7452816963195801,0,13,0,0,1,0
1903,1.864999999999998,0,0.7412383556365967,0,5,0,0,0,0
1904,0.0,0,0.7547693252563477,0,0,0,0,0,0
1905,0.875,0,0.7281265258789062,0,7,0,0,0,0
1906,3.6749999999999954,0,0.7898156642913818,0,3,0,0,0,0
1907,0.8900000000000001,0,0.757929801940918,0,6,0,0,0,0
1908,0.5,0,0.7297732830047607,0,4,0,0,0,0
1909,0.125,0,0.8049149513244629,0,1,0,0,0,0
1910,0.0,0,0.7245092391967773,0,0,0,0,0,0
1911,0.0,0,0.7163119316101074,0,0,0,0,0,0
1912,1.17,0,0.7989602088928223,0,2,0,1,1,0
1913,1.0,0,0.7271065711975098,0,8,0,0,0,0
1914,0.0,0,0.8101892471313477,0,0,0,0,0,0
1915,0.56,0,0.7249665260314941,0,4,0,0,0,0
1916,0.5,0,0.7127416133880615,0,4,0,0,0,0
1917,3.454999999999997,0,0.8003432750701904,0,3,0,0,1,0
1918,0.375,0,0.7209014892578125,0,3,0,0,0,0
1919,0.75,0,0.7172751426696777,0,6,0,0,0,0
1920,0.125,0,0.7094449996948242,0,1,0,0,0,0
1921,1.7650000000000006,0,0.7708463668823242,0,4,0,0,1,0
1922,0.94,0,0.7229979038238525,0,1,0,0,1,0
1923,0.0,0,0.7284247875213623,0,0,0,0,0,0
1924,1.1600000000000001,0,0.7721123695373535,0,2,0,0,1,0
1925,0.0,0,0.7685575485229492,0,0,0,0,0,0
1926,1.1200000000000006,0,0.7247836589813232,0,3,0,0,0,0
1927,1.705,0,0.7698173522949219,0,6,0,0,1,0
1928,0.125,0,0.706214189529419,0,1,0,0,0,0
1929,0.125,0,0.7069098949432373,0,1,0,0,0,0
1930,1.3150000000000002,0,0.7831149101257324,0,3,0,0,1,0
1931,0.75,0,0.7083637714385986,0,6,0,0,0,0
1932,0.185,0,0.7169222831726074,0,1,0,0,0,0
1933,0.175,0,0.7693636417388916,0,1,0,0,0,0
1934,2.2549999999999994,0,0.7037429809570312,0,7,0,0,0,0
1935,3.029999999999997,0,0.717360258102417,0,8,0,0,0,0
1936,0.25,0,0.7639400959014893,0,2,0,0,0,0
1937,3.974999999999999,0,0.6959044933319092,0,14,0,0,0,0
1938,0.0,0,0.7205548286437988,0,0,0,0,0,0
1939,1.8100000000000007,0,0.7497897148132324,0,5,0,0,0,0
1940,2.2799999999999976,0,0.7035460472106934,0,3,0,0,0,0
1941,1.6400000000000001,0,0.7241792678833008,0,12,0,0,0,0
1942,0.0,0,0.7764139175415039,0,0,0,0,0,0
1943,1.0,0,0.7045917510986328,0,8,0,0,0,0
1944,1.0,0,0.7250049114227295,0,8,0,0,0,0
1945,0.17500000000000004,0,0.7218136787414551,0,1,0,0,0,0
1946,2.724999999999998,0,0.767401933670044,0,5,0,0,0,0
1947,1.4200000000000004,0,0.7332978248596191,0,3,0,0,1,0
1948,1.0800000000000003,0,0.6943092346191406,0,3,0,0,0,0
1949,0.25,0,0.765660285949707,0,2,0,0,0,0
1950,0.25,0,0.7144808769226074,0,2,0,0,0,0
1951,1.2350000000000003,0,0.693061351776123,0,3,0,0,0,0
1952,5.269999999999997,0,0.7707393169403076,0,27,0,0,1,0
1953,0.125,0,0.7335116863250732,0,1,0,0,0,0
1954,0.125,0,0.712761640548706,0,1,0,0,0,0
1955,3.054999999999997,0,0.804863452911377,0,4,0,0,0,0
1956,0.625,0,0.7097737789154053,0,5,0,0,0,0
1957,1.255,0,0.7175877094268799,0,9,0,0,0,0
1958,0.125,0,0.7909202575683594,0,1,0,0,0,0
1959,0.0,0,0.758432149887085,0,0,0,0,0,0
1960,0.9850000000000003,0,0.7354774475097656,0,5,0,0,0,0
1961,1.2200000000000002,0,0.7893657684326172,0,2,0,0,1,0
1962,0.0,0,0.694634199142456,0,0,0,0,0,0
1963,0.8600000000000005,0,0.7082738876342773,0,2,0,0,0,0
1964,2.3549999999999978,0,0.7785217761993408,0,7,0,0,0,0
1965,1.0000000000000004,0,0.6984786987304688,0,5,0,0,0,0
1966,1.5,0,0.7352008819580078,0,12,0,0,0,0
1967,0.0,0,0.717754602432251,0,0,0,0,0,0
1968,0.25,0,0.79278564453125,0,2,0,0,0,0
1969,2.5299999999999994,0,0.729816198348999,0,11,0,0,1,0
1970,0.6450000000000001,0,0.7240121364593506,0,3,0,0,0,0
1971,4.2299999999999995,0,0.7869775295257568,0,8,0,0,1,0
1972,2.6449999999999996,0,0.7261257171630859,0,5,0,0,0,0
1973,0.875,0,0.7086396217346191,0,1,0,0,1,0
1974,1.5000000000000004,0,0.7536203861236572,0,1,0,0,1,0
1975,2.0,0,0.7006022930145264,0,10,0,0,1,0
1976,0.375,0,0.7279365062713623,0,3,0,0,0,0
1977,3.5399999999999983,0,0.7724835872650146,0,18,0,0,0,0
1978,1.3049999999999997,0,0.6964654922485352,0,9,0,0,0,0
1979,4.174999999999999,0,0.7099189758300781,0,16,0,1,2,0
1980,2.6500000000000004,0,0.7819967269897461,0,7,0,0,2,0
1981,0.4999999999999999,0,0.7108356952667236,0,1,0,0,0,0
1982,0.125,0,0.6832284927368164,0,1,0,0,0,0
1983,3.9149999999999983,0,0.7756853103637695,0,9,0,0,0,0
1984,1.5,0,0.7326114177703857,0,6,0,0,1,0
1985,1.6250000000000004,0,0.6993422508239746,0,3,0,0,1,0
1986,0.5,0,0.7875065803527832,0,4,0,0,0,0
1987,1.9500000000000006,0,0.7406916618347168,0,11,0,0,0,0
1988,2.639999999999999,0,0.736168384552002,0,3,0,0,0,0
1989,0.18,0,0.7498195171356201,0,1,0,0,0,0
1990,3.115,0,0.7868843078613281,0,18,0,0,0,0
1991,0.0,0,0.7159707546234131,0,0,0,0,0,0
1992,0.18,0,0.7226319313049316,0,1,0,0,0,0
1993,2.0849999999999995,0,0.821509599685669,0,3,0,0,0,0
1994,2.52,0,0.7206094264984131,0,5,0,0,1,0
1995,0.8050000000000005,0,0.7047436237335205,0,2,0,0,0,0
1996,1.4400000000000006,0,0.7742083072662354,0,4,0,0,0,0
1997,0.125,0,0.7134184837341309,0,1,0,0,0,0
1998,0.625,0,0.7481656074523926,0,5,0,0,0,0
1999,0.25,0,0.7782604694366455,0,2,0,0,0,0
2000,2.1449999999999996,0,148.96224308013916,0,14,0,0,0,0
2001,0.25,0,0.7231764793395996,0,2,0,0,0,0
2002,0.0,0,0.7539663314819336,0,0,0,0,0,0
2003,1.1350000000000002,0,0.6909611225128174,0,1,0,0,1,0
2004,0.5,0,0.6832637786865234,0,4,0,0,0,0
2005,2.0650000000000004,0,0.7436966896057129,0,5,0,0,1,0
2006,2.6800000000000006,0,0.6931090354919434,0,6,0,0,1,0
2007,0.25,0,0.6689620018005371,0,2,0,0,0,0
2008,1.34,0,0.7084558010101318,0,4,0,0,1,0
2009,1.6650000000000005,0,0.6920421123504639,0,2,0,0,1,0
2010,1.6450000000000005,0,0.6867380142211914,0,2,0,0,1,0
2011,0.6250000000000001,0,0.7520797252655029,0,4,0,0,0,0
2012,1.9999999999999982,0,0.6651642322540283,0,9,0,0,0,0
2013,0.4950000000000001,0,0.6894543170928955,0,3,0,0,0,0
2014,0.375,0,0.751173734664917,0,3,0,0,0,0
2015,0.75,0,0.6836121082305908,0,6,0,0,0,0
2016,2.4699999999999966,0,0.7015805244445801,0,2,0,0,0,0
2017,1.875,0,0.6974382400512695,0,9,0,0,1,0
2018,2.0700000000000007,0,0.7699775695800781,0,5,0,1,1,0
2019,2.5650000000000004,0,0.680105447769165,0,10,0,0,1,0
2020,3.204999999999996,0,0.6891090869903564,0,6,0,0,0,0
2021,1.715,0,0.7644603252410889,0,3,0,0,0,0
2022,0.915,0,0.6830215454101562,0,5,0,0,0,0
2023,0.75,0,0.6903741359710693,0,6,0,0,0,0
2024,0.125,0,0.7413783073425293,0,1,0,0,0,0
2025,0.8300000000000002,0,0.6592085361480713,0,5,0,0,0,0
2026,0.63,0,0.6940171718597412,0,5,0,0,0,0
2027,5.530000000000006,0,0.7591969966888428,0,3,0,1,1,0
2028,3.4849999999999985,0,0.693723201751709,0,8,0,0,0,0
2029,1.4750000000000005,0,0.6932046413421631,0,6,0,0,0,0
2030,2.02,0,0.7445724010467529,0,1,0,0,1,0
2031,0.9299999999999999,0,0.6758944988250732,0,1,0,0,1,0
2032,0.375,0,0.6880800724029541,0,3,0,0,0,0
2033,1.0900000000000003,0,0.7608647346496582,0,7,0,0,0,0
2034,1.125,0,0.6998963356018066,0,9,0,0,0,0
2035,4.469999999999998,0,0.7087702751159668,0,3,0,0,1,0
2036,0.125,0,0.7470681667327881,0,1,0,0,0,0
2037,0.125,0,0.696962833404541,0,1,0,0,0,0
2038,0.75,0,0.7107279300689697,0,6,0,0,0,0
2039,0.25,0,0.7657043933868408,0,2,0,0,0,0
2040,2.2450000000000006,0,0.640794038772583,0,6,0,0,1,0
2041,0.95,0,0.6916589736938477,0,6,0,0,0,0
2042,0.0,0,0.6901772022247314,0,0,0,0,0,0
2043,0.125,0,0.7593181133270264,0,1,0,0,0,0
2044,0.0,0,0.7028467655181885,0,0,0,0,0,0
2045,4.314999999999996,0,0.7522683143615723,0,12,0,0,0,0
2046,0.875,0,0.711667537689209,0,7,0,0,0,0
2047,3.290000000000001,0,0.7026841640472412,0,12,0,0,1,0
2048,0.385,0,0.7439885139465332,0,3,0,0,0,0
2049,0.125,0,0.6992073059082031,0,1,0,0,0,0
2050,0.39999999999999997,0,0.6755592823028564,0,2,0,0,0,0
2051,3.0149999999999975,0,0.7669332027435303,0,4,0,0,0,0
2052,2.3249999999999993,0,0.7011499404907227,0,6,0,0,1,0
2053,3.66,0,0.6919267177581787,0,6,0,0,1,0
2054,3.579999999999995,0,0.7352111339569092,0,9,0,0,0,0
2055,1.0450000000000002,0,0.7027485370635986,0,7,0,0,0,0
2056,0.125,0,0.6572160720825195,0,1,0,0,0,0
2057,0.0,0,0.697941780090332,0,0,0,0,0,0
2058,0.0,0,0.697406530380249,0,0,0,0,0,0
2059,4.105,0,0.7039182186126709,0,11,0,1,2,0
2060,0.25,0,0.7103052139282227,0,2,0,0,0,0
2061,0.5,0,0.7493429183959961,0,4,0,0,0,0
2062,2.814999999999999,0,0.6986908912658691,0,3,0,0,1,0
2063,0.0,0,0.7038257122039795,0,0,0,0,0,0
2064,0.0,0,0.7412714958190918,0,0,0,0,0,0
2065,1.315,0,0.7018125057220459,0,4,0,0,1,0
2066,0.0,0,0.7082839012145996,0,0,0,0,0,0
2067,0.7400000000000003,0,0.7628228664398193,0,2,0,0,0,0
2068,3.2949999999999995,0,0.692955493927002,0,19,0,0,0,0
2069,1.2550000000000003,0,0.7459433078765869,0,2,0,0,1,0
2070,4.46,0,0.6887962818145752,0,4,0,1,2,0
2071,2.0050000000000003,0,0.6599900722503662,0,8,0,0,1,0
2072,2.3749999999999982,0,0.7518529891967773,0,3,0,0,1,0
2073,1.0,0,0.6834762096405029,0,8,0,0,0,0
2074,0.625,0,0.7100818157196045,0,5,0,0,0,0
2075,0.375,0,0.752556324005127,0,3,0,0,0,0
2076,1.4549999999999996,0,0.6844437122344971,0,11,0,0,0,0
2077,2.1549999999999994,0,0.6855580806732178,0,3,0,0,1,0
2078,4.234999999999998,0,0.7414131164550781,0,17,0,0,1,0
2079,0.25,0,0.6801333427429199,0,2,0,0,0,0
2080,0.88,0,0.6589522361755371,0,1,0,0,1,0
2081,0.125,0,0.7365732192993164,0,1,0,0,0,0
2082,0.125,0,0.6902768611907959,0,1,0,0,0,0
2083,0.375,0,0.6583583354949951,0,3,0,0,0,0
2084,1.7700000000000002,0,0.7523598670959473,0,6,0,0,1,0
2085,0.125,0,0.7055690288543701,0,1,0,0,0,0
2086,0.0,0,0.7102959156036377,0,0,0,0,0,0
2087,0.375,0,0.6828992366790771,0,3,0,0,0,0
2088,0.89,0,0.7281522750854492,0,7,0,0,0,0
2089,0.0,0,0.7080600261688232,0,0,0,0,0,0
2090,0.125,0,0.7158918380737305,0,1,0,0,0,0
2091,0.0,0,0.7587628364562988,0,0,0,0,0,0
2092,0.0,0,0.7067408561706543,0,0,0,0,0,0
2093,0.0,0,0.7009074687957764,0,0,0,0,0,0
2094,0.125,0,0.7466325759887695,0,1,0,0,0,0
2095,1.145,0,0.7073137760162354,0,2,0,1,1,0
2096,2.1350000000000002,0,0.6890583038330078,0,3,0,0,2,0
2097,6.535000000000005,0,0.7090699672698975,0,8,0,1,1,0
2098,1.0000000000000004,0,0.6357073783874512,0,3,0,0,0,0
2099,1.0350000000000001,0,0.6978306770324707,0,7,0,0,0,0
2100,2.135,0,0.7606492042541504,0,8,0,0,1,0
2101,0.125,0,0.6975641250610352,0,1,0,0,0,0
2102,0.0,0,0.6981124877929688,0,0,0,0,0,0
2103,0.0,0,0.745999813079834,0,0,0,0,0,0
2104,0.0,0,0.7304263114929199,0,0,0,0,0,0
2105,4.314999999999999,0,0.6828217506408691,0,10,0,0,1,0
2106,2.4549999999999987,0,0.7770273685455322,0,9,0,0,0,0
2107,0.5,0,0.6938149929046631,0,4,0,0,0,0
2108,3.0699999999999994,0,0.704012393951416,0,8,0,1,1,0
2109,1.7100000000000006,0,0.7454056739807129,0,8,0,0,0,0
2110,6.509999999999997,0,0.6806104183197021,0,16,0,0,1,0
2111,1.9949999999999992,0,0.6705670356750488,0,7,0,0,0,0
2112,0.875,0,0.6607301235198975,0,7,0,0,0,0
2113,4.2599999999999945,0,0.7447636127471924,0,2,0,0,0,0
2114,0.25,0,0.6911368370056152,0,2,0,0,0,0
2115,3.5749999999999984,0,0.7496716976165771,0,7,0,0,0,0
2116,0.0,0,0.7246179580688477,0,0,0,0,0,0
2117,3.0099999999999985,0,0.7230474948883057,0,3,0,0,0,0
2118,2.2200000000000006,0,0.7240042686462402,0,6,0,1,1,0
2119,0.625,0,0.7595295906066895,0,5,0,0,0,0
2120,1.1800000000000002,0,0.7134885787963867,0,8,0,0,0,0
2121,5.054999999999994,0,0.7185235023498535,0,8,0,0,0,0
2122,0.125,0,0.7494955062866211,0,1,0,0,0,0
2123,0.0,0,0.6893086433410645,0,0,0,0,0,0
2124,4.059999999999999,0,0.7116665840148926,0,1,0,0,0,0
2125,0.125,0,0.7357244491577148,0,1,0,0,0,0
2126,1.5899999999999992,0,0.6978569030761719,0,3,0,0,0,0
2127,0.0,0,0.695460319519043,0,0,0,0,0,0
2128,1.6050000000000002,0,0.7513959407806396,0,5,0,0,1,0
2129,2.1550000000000002,0,0.6983520984649658,0,5,0,0,1,0
2130,1.1400000000000001,0,0.711484432220459,0,8,0,0,0,0
2131,1.5,0,0.766822099685669,0,12,0,0,0,0
2132,1.6199999999999997,0,0.6954944133758545,0,5,0,0,0,0
2133,0.125,0,0.6771526336669922,0,1,0,0,0,0
2134,1.0,0,0.745283842086792,0,8,0,0,0,0
2135,3.449999999999999,0,0.6984508037567139,0,2,0,0,1,0
2136,0.0,0,0.6818442344665527,0,0,0,0,0,0
2137,0.0,0,0.7759373188018799,0,0,0,0,0,0
2138,0.77,0,0.6102011203765869,0,6,0,0,0,0
2139,0.5,0,0.6688742637634277,0,4,0,0,0,0
2140,0.625,0,0.6622986793518066,0,5,0,0,0,0
2141,0.0,0,0.7459361553192139,0,0,0,0,0,0
2142,0.75,0,0.6675732135772705,0,6,0,0,0,0
2143,1.76,0,0.6900043487548828,0,4,0,0,0,0
2144,1.0900000000000003,0,0.7460665702819824,0,5,0,0,0,0
2145,0.375,0,0.6891694068908691,0,3,0,0,0,0
2146,0.0,0,0.6837642192840576,0,0,0,0,0,0
2147,4.089999999999996,0,0.7509527206420898,0,5,0,2,2,0
2148,0.0,0,0.7058570384979248,0,0,0,0,0,0
2149,0.25,0,0.6730196475982666,0,2,0,0,0,0
2150,3.2949999999999995,0,0.7398560047149658,0,1,0,0,1,0
2151,2.09,0,0.7098462581634521,0,10,0,0,1,0
2152,0.5350000000000003,0,0.7039563655853271,0,2,0,0,0,0
2153,3.284999999999996,0,0.736213207244873,0,4,0,0,1,0
2154,0.0,0,0.7106995582580566,0,0,0,0,0,0
2155,1.8100000000000005,0,0.7189962863922119,0,4,0,1,1,0
2156,2.625,0,0.7656123638153076,0,4,0,0,1,0
2157,3.429999999999998,0,0.7002320289611816,0,17,0,0,0,0
2158,0.5,0,0.7094845771789551,0,4,0,0,0,0
2159,6.074999999999995,0,0.7503049373626709,0,6,0,0,1,0
2160,0.125,0,0.6971559524536133,0,1,0,0,0,0
2161,3.2499999999999964,0,0.6809148788452148,0,1,0,0,0,0
2162,1.3000000000000003,0,0.7414133548736572,0,1,0,0,1,0
2163,0.0,0,0.655181884765625,0,0,0,0,0,0
2164,0.0,0,0.683142900466919,0,0,0,0,0,0
2165,2.2800000000000002,0,0.7573330402374268,0,5,0,0,2,0
2166,0.875,0,0.6607897281646729,0,1,0,0,1,0
2167,1.375,0,0.6999049186706543,0,11,0,0,0,0
2168,2.6950000000000003,0,0.7433741092681885,0,4,0,0,1,0
2169,1.6700000000000004,0,0.6634640693664551,0,3,0,1,1,0
2170,4.799999999999998,0,0.7011115550994873,0,5,0,0,0,0
2171,0.625,0,0.6789140701293945,0,5,0,0,0,0
2172,4.409999999999998,0,0.7582881450653076,0,8,0,0,0,0
2173,1.155,0,0.6821177005767822,0,2,0,1,1,0
2174,6.369999999999995,0,0.6864094734191895,0,15,0,0,0,0
2175,0.28,0,0.740976095199585,0,2,0,0,0,0
2176,0.125,0,0.689910888671875,0,1,0,0,0,0
2177,3.589999999999999,0,0.6895198822021484,0,3,0,0,1,0
2178,0.25,0,0.7438018321990967,0,2,0,0,0,0
2179,0.625,0,0.6973729133605957,0,5,0,0,0,0
2180,6.039999999999994,0,0.7022614479064941,0,18,0,0,1,0
2181,0.7100000000000003,0,0.7489659786224365,0,2,0,0,0,0
2182,2.7649999999999997,0,0.707728385925293,0,8,0,0,1,0
2183,2.0,0,0.7130684852600098,0,16,0,0,0,0
2184,0.375,0,0.7569296360015869,0,3,0,0,0,0
2185,1.02,0,0.7062737941741943,0,8,0,0,0,0
2186,0.45500000000000007,0,0.7108926773071289,0,3,0,0,0,0
2187,4.2749999999999995,0,0.7554032802581787,0,2,0,0,0,0
2188,0.6,0,0.6907334327697754,0,4,0,0,0,0
2189,2.7600000000000002,0,0.7012467384338379,0,8,0,0,2,0
2190,1.375,0,0.7736778259277344,0,11,0,0,0,0
2191,2.709999999999999,0,0.7194645404815674,0,2,0,0,1,0
2192,1.3900000000000001,0,0.6986534595489502,0,3,0,0,1,0
2193,0.875,0,0.7688560485839844,0,7,0,0,0,0
2194,3.219999999999999,0,0.6441028118133545,0,9,0,0,0,0
2195,1.5650000000000004,0,0.6903121471405029,0,8,0,0,0,0
2196,0.0,0,0.7335336208343506,0,0,0,0,0,0
2197,0.375,0,0.6981141567230225,0,3,0,0,0,0
2198,0.0,0,0.6860558986663818,0,0,0,0,0,0
2199,0.125,0,0.7110850811004639,0,1,0,0,0,0
2200,1.045,0,0.7070624828338623,0,2,0,0,1,0
2201,0.5,0,0.6979362964630127,0,4,0,0,0,0
2202,1.5650000000000004,0,0.6849339008331299,0,2,0,0,1,0
2203,0.8550000000000001,0,0.7107231616973877,0,6,0,0,0,0
2204,3.2199999999999993,0,0.7134666442871094,0,3,0,0,1,0
2205,1.5,0,0.7545051574707031,0,12,0,0,0,0
2206,3.075,0,0.6974523067474365,0,13,0,0,1,0
2207,0.0,0,0.7098221778869629,0,0,0,0,0,0
2208,0.39500000000000013,0,0.7262647151947021,0,2,0,0,0,0
2209,1.4600000000000004,0,0.6864545345306396,0,1,0,0,1,0
2210,2.9600000000000004,0,0.6868381500244141,0,14,0,0,1,0
2211,0.0,0,0.679579496383667,0,0,0,0,0,0
2212,3.579999999999997,0,0.7358524799346924,0,12,0,1,1,0
2213,4.549999999999998,0,0.6924517154693604,0,9,0,0,1,0
2214,1.8549999999999984,0,0.6807920932769775,0,4,0,0,0,0
2215,0.25,0,0.7527036666870117,0,2,0,0,0,0
2216,1.27,0,0.6799724102020264,0,2,0,0,1,0
2217,3.05,0,0.6827399730682373,0,4,0,0,1,0
2218,0.0,0,0.7290456295013428,0,0,0,0,0,0
2219,0.25,0,0.6833856105804443,0,2,0,0,0,0
2220,2.129999999999999,0,0.6984095573425293,0,15,0,0,0,0
2221,0.625,0,0.7554326057434082,0,5,0,0,0,0
2222,0.73,0,0.7001898288726807,0,5,0,0,0,0
2223,0.5,0,0.699016809463501,0,4,0,0,0,0
2224,2.0849999999999986,0,0.6937665939331055,0,1,0,0,0,0
2225,0.58,0,0.7468390464782715,0,4,0,0,0,0
2226,1.2750000000000004,0,0.6763386726379395,0,1,0,0,0,0
2227,0.125,0,0.6704785823822021,0,1,0,0,0,0
2228,1.5049999999999992,0,0.7549154758453369,0,3,0,0,0,0
2229,2.0549999999999993,0,0.7012448310852051,0,7,0,0,0,0
2230,1.3650000000000007,0,0.6846663951873779,0,4,0,0,0,0
2231,0.905,0,0.7701961994171143,0,7,0,0,0,0
2232,2.259999999999998,0,0.7043483257293701,0,3,0,0,0,0
2233,0.625,0,0.6458191871643066,0,5,0,0,0,0
2234,0.0,0,0.7512311935424805,0,0,0,0,0,0
2235,0.125,0,0.7240660190582275,0,1,0,0,0,0
2236,0.125,0,0.7168223857879639,0,1,0,0,0,0
2237,2.37,0,0.757559061050415,0,5,0,1,1,0
2238,1.5900000000000005,0,0.6910805702209473,0,6,0,0,0,0
2239,2.294999999999999,0,0.7074642181396484,0,6,0,0,0,0
2240,4.124999999999998,0,0.7586572170257568,0,5,0,0,1,0
2241,1.9250000000000005,0,0.6710731983184814,0,2,0,1,1,0
2242,2.164999999999996,0,0.6918480396270752,0,2,0,0,0,0
2243,0.5,0,0.6931118965148926,0,4,0,0,0,0
2244,0.5,0,0.7509968280792236,0,4,0,0,0,0
2245,0.5,0,0.6888332366943359,0,4,0,0,0,0
2246,1.9300000000000002,0,0.6835956573486328,0,7,0,0,1,0
2247,0.25,0,0.7555716037750244,0,2,0,0,0,0
2248,4.639999999999991,0,0.705585241317749,0,2,0,0,0,0
