Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+1.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
54,0.0,0,0.7143712043762207,0,0,0,0,0,0,-0.017216949301116443,0.00019646966691990155,1.6070607039663527
55,0.0,0,0.6535649299621582,0,0,0,0,0,0,-0.01871809663458003,0.00017389066763107554,1.6066054260289226
56,0.0,0,0.6534175872802734,0,0,0,0,0,0,-0.018459996001587972,0.0001531673106302513,1.6072523560788896
57,0.0,0,0.7082705497741699,0,0,0,0,0,0,-0.015136298231987491,0.00017298941817070173,1.6060138013627794
58,0.0,0,0.6862516403198242,0,0,0,0,0,0,-0.016115271115537594,0.00031322179232130256,1.6062604464866497
59,0.0,0,0.6951096057891846,0,0,0,0,0,0,-0.013777689007973229,0.00028109631134359516,1.6065594785743291
60,0.375,1,0.7165110111236572,0,0,0,1,1,0,-0.015119604774992225,0.00011162267914888991,1.605925757575918
61,0.0,0,0.6686553955078125,0,0,0,0,0,0,-0.014213005675830776,0.00018797862283095567,1.6065859021963897
62,0.0,0,0.6623227596282959,0,0,0,0,0,0,-0.017421668774827766,0.0003543264887886154,1.6072758171293469
63,0.0,0,0.703747034072876,0,0,0,0,0,0,-0.016166810049778886,0.0002053615173498529,1.6074105622591794
64,0.0,0,0.6465480327606201,0,0,0,0,0,0,-0.017023035066409245,0.00016348500727239744,1.6063682194109319
65,0.0,0,0.658444881439209,0,0,0,0,0,0,-0.014841813861426932,8.730184116865789e-05,1.6070365420094244
66,0.0,0,0.7581350803375244,0,0,0,0,0,0,-0.018004990605361485,0.00022308821590404866,1.6075205979523837
67,0.0,0,0.6802840232849121,0,0,0,0,0,0,-0.018136803983469254,0.0002623663192590836,1.6058439005304266
68,0.0,0,0.7162284851074219,0,0,0,0,0,0,-0.018677490780612937,0.0001620891640265609,1.6061621131720367
69,0.25,1,0.6663548946380615,0,0,0,0,1,0,-0.01548329294072809,0.00016921719068040285,1.606590876976649
70,0.0,0,0.6759943962097168,0,0,0,0,0,0,-0.016842566516802267,0.00019188094443285317,1.6074502026593245
71,0.0,0,0.7091464996337891,0,0,0,0,0,0,-0.01729257681613995,0.0001393636372628036,1.607353687286377
72,0.0,0,0.6856193542480469,0,0,0,0,0,0,-0.018611965028362144,0.00013789470475674835,1.6069712396021243
73,0.0,0,0.6890981197357178,0,0,0,0,0,0,-0.015633261003703984,0.00019752266005425138,1.6073034670617847
74,0.0,0,0.7220637798309326,0,0,0,0,0,0,-0.013566533077715172,0.0003377818749938304,1.6078535318374634
75,0.0,0,0.6617240905761719,0,0,0,0,0,0,-0.01743175240268034,0.0001763595870027904,1.607616247954192
76,0.625,2,0.7261691093444824,0,0,0,1,2,0,-0.016269688848061143,0.0001394644741882791,1.6076985111942999
77,0.0,0,0.671466588973999,0,0,0,0,0,0,-0.014908257595918796,0.0002160131044452595,1.6074078160303609
78,0.0,0,0.6880149841308594,0,0,0,0,0,0,-0.015672806296842517,0.0001834628431234383,1.6078427820293992
79,0.0,0,0.7305624485015869,0,0,0,0,0,0,-0.01731322406515203,0.0001736436375810297,1.607644901231483
80,0.0,0,0.6758077144622803,0,0,0,0,0,0,-0.01656664616462809,0.00010725057567727048,1.6056909881256243
81,0.0,0,0.6851944923400879,0,0,0,0,0,0,-0.016199289484777384,0.0001216817194669562,1.6074300110340118
82,0.0,0,0.7337841987609863,0,0,0,0,0,0,-0.017758231265125452,0.0001317653997631791,1.606175153343766
83,0.25,1,0.6567788124084473,0,0,0,0,1,0,-0.017633391802923545,0.00013908286542238063,1.6067602424709886
84,0.25,1,0.7170660495758057,0,0,0,0,1,0,-0.01548034946123759,0.00014102479666266987,1.606805313516546
85,0.0,0,0.6714127063751221,0,0,0,0,0,0,-0.01601399385577275,0.00010943363868538374,1.6076449475906514
86,0.0,0,0.6739439964294434,0,0,0,0,0,0,-0.014458492613845953,6.586381623436351e-05,1.6076784851374448
87,0.0,0,0.7333478927612305,0,0,0,0,0,0,-0.014879149039862332,0.00014247784309202112,1.607422614539111
88,0.0,0,0.693406343460083,0,0,0,0,0,0,-0.015241576781220456,8.723826054909031e-05,1.6082641868679612
89,0.0,0,0.6606180667877197,0,0,0,0,0,0,-0.01588222923412643,0.00014128998925163656,1.6071675486034818
90,0.0,0,0.7118978500366211,0,0,0,0,0,0,-0.015635221756787766,0.00010715542567054483,1.6080325411425698
91,0.0,0,0.6865870952606201,0,0,0,0,0,0,-0.015644794605948305,0.00010403982700365918,1.6069656058594033
92,0.0,0,0.7382936477661133,0,0,0,0,0,0,-0.01768250233079824,9.21128885109481e-05,1.6079815946243428
93,0.0,0,0.688237190246582,0,0,0,0,0,0,-0.01765870397772502,0.00015647627335748895,1.6080013347996607
94,0.0,0,0.6714937686920166,0,0,0,0,0,0,-0.01454258131518684,0.00020978384661544895,1.608165834788923
95,0.0,0,0.6972887516021729,0,0,0,0,0,0,-0.016333219914317684,0.00016277274388981015,1.6081200827051092
96,0.0,0,0.6331539154052734,0,0,0,0,0,0,-0.01622992638429558,0.00011137115341018607,1.6072814619099653
97,0.0,0,0.6707046031951904,0,0,0,0,0,0,-0.017456177725560136,0.00012015239144937533,1.6074384859314672
98,0.0,0,0.7195959091186523,0,0,0,0,0,0,-0.015669989753169595,0.0001244734827307478,1.60659991701444
99,0.0,0,0.6661632061004639,0,0,0,0,0,0,-0.01730914694188094,0.00011980704954776975,1.6078789046517126
100,0.0,0,0.6881294250488281,0,0,0,0,0,0,-0.015861617539215972,9.941500868512446e-05,1.6073189554391085
101,0.0,0,0.7216629981994629,0,0,0,0,0,0,-0.016713927189509075,0.00016086339531348824,1.6072399373407718
102,0.0,0,0.669365644454956,0,0,0,0,0,0,-0.014811048732587585,0.00016505558901240916,1.6078314494203638
103,0.0,0,0.6813337802886963,0,0,0,0,0,0,-0.01897395046910754,0.00013870379357597273,1.60773914942035
104,0.0,0,0.7189397811889648,0,0,0,0,0,0,-0.015420542288295648,0.00012151352379537646,1.6076156287281602
105,0.0,0,0.6739659309387207,0,0,0,0,0,0,-0.015495254063150948,0.00013992389267646735,1.6079441187558352
106,0.0,0,0.6736657619476318,0,0,0,0,0,0,-0.016730175931351603,0.00014866964073479284,1.6077665167826194
107,0.25,1,0.733335018157959,0,0,0,0,1,0,-0.015589254356368824,7.813506539790084e-05,1.607211387819714
108,0.0,0,0.6662907600402832,0,0,0,0,0,0,-0.01554307766707131,0.00011096005208459528,1.6075276688293174
109,0.25,1,0.7310919761657715,0,0,0,0,1,0,-0.015765271994664713,0.00022431222712275084,1.6077844555731176
110,0.0,0,0.6520538330078125,0,0,0,0,0,0,-0.01705564082496696,0.00014267117635993856,1.6077631778187222
111,0.25,1,0.6346971988677979,0,0,0,0,1,0,-0.017726103240555086,9.970183125272445e-05,1.6082335942321353
112,0.0,0,0.7284016609191895,0,0,0,0,0,0,-0.01772954540016751,0.00012838789440355056,1.6079203409177287
113,0.0,0,0.6760482788085938,0,0,0,0,0,0,-0.01607066370477831,6.084431223123982e-05,1.608196003569497
114,0.0,0,0.6660916805267334,0,0,0,0,0,0,-0.017023348482325673,0.00013159912563212277,1.6079777446058061
115,0.0,0,0.699629545211792,0,0,0,0,0,0,-0.015806516115036275,0.00010354892909874097,1.6078183772387329
116,0.0,0,0.6601808071136475,0,0,0,0,0,0,-0.016420732571364,8.136110143566099e-05,1.6076251952736467
117,0.0,0,0.6569461822509766,0,0,0,0,0,0,-0.016293060965836048,8.773115403462698e-05,1.6079493352660426
118,0.0,0,0.7071719169616699,0,0,0,0,0,0,-0.015987080142453865,8.082276345461532e-05,1.6081783098203164
119,0.0,0,0.6851327419281006,0,0,0,0,0,0,-0.014211624843516835,5.718344766988368e-05,1.6079451353461653
120,0.0,0,0.6796586513519287,0,0,0,0,0,0,-0.015170349058246723,6.429188743094999e-05,1.607912586794959
121,0.0,0,0.7087287902832031,0,0,0,0,0,0,-0.01656531540814925,0.00012259497479727023,1.6077377752021507
122,0.0,0,0.6602451801300049,0,0,0,0,0,0,-0.015571183309441914,8.255917410369295e-05,1.6081694772949924
123,0.0,0,0.6773967742919922,0,0,0,0,0,0,-0.01762907873597686,0.00010287664466111833,1.6075691945023007
124,0.25,1,0.728172779083252,0,0,0,0,1,0,-0.017069431401237293,9.294855704881896e-05,1.6083297310052094
125,0.0,0,0.6588718891143799,0,0,0,0,0,0,-0.01660711351023228,7.678995580684976e-05,1.6080543211212865
126,0.0,0,0.7297153472900391,0,0,0,0,0,0,-0.016990490723401308,9.932374191648189e-05,1.607985842007178
127,0.0,0,0.6797428131103516,0,0,0,0,0,0,-0.016265611491959403,7.247873465362939e-05,1.6081908301070882
128,0.0,0,0.6641275882720947,0,0,0,0,0,0,-0.017014904559969353,3.4473664278124166e-05,1.6080032002042843
129,0.0,0,0.7106070518493652,0,0,0,0,0,0,-0.01613057334045017,7.900315475519561e-05,1.6084285466759294
130,0.0,0,0.6680459976196289,0,0,0,0,0,0,-0.017292277025127853,4.3354785136739144e-05,1.6081127447110635
131,0.0,0,0.6513888835906982,0,0,0,0,0,0,-0.019102830353572412,9.845174537598872e-05,1.6082354949580298
132,0.0,0,0.7335808277130127,0,0,0,0,0,0,-0.016272003365749563,4.733974100708404e-05,1.6084709962209065
133,0.25,1,0.6599688529968262,0,0,0,0,1,0,-0.017938649782014114,0.0001953439260518698,1.608317016451447
134,0.0,0,0.658717155456543,0,0,0,0,0,0,-0.016202707930157583,0.00011179247419030786,1.6084612022947384
135,0.0,0,0.7039203643798828,0,0,0,0,0,0,-0.014123500247175494,0.00013829514480827464,1.608041981856028
136,0.0,0,0.6730053424835205,0,0,0,0,0,0,-0.01655915244999859,0.0001622369220413093,1.6082362720259913
137,0.0,0,0.6790838241577148,0,0,0,0,0,0,-0.016243044347329823,4.38797536722396e-05,1.6082244040789426
138,0.0,0,0.7320816516876221,0,0,0,0,0,0,-0.015845722337770794,9.004903946437155e-05,1.6081829104158616
139,0.0,0,0.6850056648254395,0,0,0,0,0,0,-0.016254705583883658,7.116041152132334e-05,1.608262887707463
140,0.0,0,0.736936092376709,0,0,0,0,0,0,-0.016887735066659474,0.00012834886584858456,1.6081736165064353
141,0.0,0,0.6686832904815674,0,0,0,0,0,0,-0.017585530195868122,0.00010829773566868773,1.608256044211211
142,0.0,0,0.6514873504638672,0,0,0,0,0,0,-0.016240127488142915,9.136901109686168e-05,1.608285559548272
143,0.0,0,0.7225546836853027,0,0,0,0,0,0,-0.015510842574898293,6.0299589638223304e-05,1.6080127899293546
144,0.0,0,0.66646409034729,0,0,0,0,0,0,-0.01586378302804574,7.483932022435259e-05,1.6081289604858116
145,0.0,0,0.6782147884368896,0,0,0,0,0,0,-0.013931256649946726,0.00011065568688348193,1.6080970995955997
146,0.0,0,0.7301056385040283,0,0,0,0,0,0,-0.015955355294324732,6.522151642898403e-05,1.607919109088403
147,0.0,0,0.6902804374694824,0,0,0,0,0,0,-0.014510316541418433,8.233531885108828e-05,1.6080917528382055
148,0.0,0,0.6969082355499268,0,0,0,0,0,0,-0.015470750931719388,7.028937001549472e-05,1.607698714291608
149,0.0,0,0.7057676315307617,0,0,0,0,0,0,-0.015459832588762597,0.00010401476052018183,1.607909891340468
150,0.0,0,0.6593291759490967,0,0,0,0,0,0,-0.016908965737524408,5.9241184660990144e-05,1.6083447193657912
151,0.0,0,0.7129347324371338,0,0,0,0,0,0,-0.015751162699113287,9.707159785857747e-05,1.608210755719079
152,0.0,0,0.6574506759643555,0,0,0,0,0,0,-0.017602863618069224,6.51054825463254e-05,1.6078886864361939
153,0.0,0,0.6584258079528809,0,0,0,0,0,0,-0.017842987129740695,7.218250150597138e-05,1.607973967437391
154,0.0,0,0.6863141059875488,0,0,0,0,0,0,-0.01701332360540551,7.48457070788341e-05,1.608084205124113
155,0.25,1,0.6540534496307373,0,0,0,0,1,0,-0.015155887696892023,8.11227810939152e-05,1.6077783648614532
156,0.0,0,0.6530499458312988,0,0,0,0,0,0,-0.016895542404165974,6.755524785296733e-05,1.6080305101694883
157,0.0,0,0.7317187786102295,0,0,0,0,0,0,-0.017571054847428092,5.8904500337615534e-05,1.6077567636966705
158,0.0,0,0.6792731285095215,0,0,0,0,0,0,-0.016785085347860502,7.532303975373486e-05,1.6078403956360285
159,0.0,0,0.7270290851593018,0,0,0,0,0,0,-0.01611134513384766,7.197635093162874e-05,1.6080316084402577
160,0.0,0,0.6835544109344482,0,0,0,0,0,0,-0.015262219459853238,6.3946030000484e-05,1.6077513617497903
161,0.0,0,0.6952588558197021,0,0,0,0,0,0,-0.016178445433507917,8.00289690195909e-05,1.6081092434900777
162,0.0,0,0.7381796836853027,0,0,0,0,0,0,-0.01810052600275311,9.686483418639384e-05,1.608393982604698
163,0.0,0,0.6663753986358643,0,0,0,0,0,0,-0.015935929276532042,8.085240577451335e-05,1.6082075039545696
164,0.0,0,0.6691007614135742,0,0,0,0,0,0,-0.01577050603615741,7.081367274235149e-05,1.6077840582088188
165,0.0,0,0.7151939868927002,0,0,0,0,0,0,-0.0168910699258386,5.167286770999597e-05,1.6084508818608745
166,0.25,1,0.6645867824554443,0,0,0,0,1,0,-0.016136373419107664,8.644495344914712e-05,1.6079949935277305
167,0.0,0,0.6688575744628906,0,0,0,0,0,0,-0.01582630721990157,6.242980519146459e-05,1.6080451673931546
168,0.0,0,0.7161517143249512,0,0,0,0,0,0,-0.014508990122488252,6.459720755437038e-05,1.6083271084008395
169,0.0,0,0.6547465324401855,0,0,0,0,0,0,-0.017388602942918188,5.1122817088628396e-05,1.6080631525428206
170,0.0,0,0.6692543029785156,0,0,0,0,0,0,-0.01693933625291619,6.622110327138538e-05,1.6081146597862244
171,0.0,0,0.740100622177124,0,0,0,0,0,0,-0.014502531538407007,6.521114708784777e-05,1.608343607849545
172,0.0,0,0.647531270980835,0,0,0,0,0,0,-0.016672536118507938,4.5489816950718396e-05,1.6080057576850608
173,0.0,0,0.6585700511932373,0,0,0,0,0,0,-0.018131461097962327,0.00010101053695329961,1.6080289438918784
174,0.0,0,0.7297258377075195,0,0,0,0,0,0,-0.016274796686721618,8.255026539632442e-05,1.608393907546997
175,0.0,0,0.6609890460968018,0,0,0,0,0,0,-0.014945246356849871,9.083312632559612e-05,1.6079267727004156
176,0.0,0,0.6903507709503174,0,0,0,0,0,0,-0.015883475412718125,4.520857401356536e-05,1.6082525463015944
177,0.0,0,0.7451868057250977,0,0,0,0,0,0,-0.016169498855662018,5.464030242675425e-05,1.6079971977957972
178,0.0,0,0.6861376762390137,0,0,0,0,0,0,-0.017544056306144706,7.19401880113028e-05,1.6083038603817976
179,0.0,0,0.689591646194458,0,0,0,0,0,0,-0.016064351226237637,4.66872376924768e-05,1.608432994948493
180,0.0,0,0.7291991710662842,0,0,0,0,0,0,-0.016043578145197697,8.187953197017442e-05,1.608041485150655
181,0.0,0,0.6782214641571045,0,0,0,0,0,0,-0.014100188898198585,4.901043727303625e-05,1.6084481731609064
182,0.0,0,0.6793951988220215,0,0,0,0,0,0,-0.01635328350002291,8.149136767169289e-05,1.6080329804508773
183,0.0,0,0.7246518135070801,0,0,0,0,0,0,-0.01655138981597567,5.406866938888488e-05,1.608329587512546
184,0.0,0,0.6212155818939209,0,0,0,0,0,0,-0.015454824962135818,9.070816622401711e-05,1.6084078958740942
185,0.0,0,0.722203254699707,0,0,0,0,0,0,-0.01605707512202638,6.776377777878634e-05,1.608363245372419
186,0.0,0,0.6942956447601318,0,0,0,0,0,0,-0.01651503855397028,6.331989838819711e-05,1.6080558829837375
187,0.25,1,0.692500114440918,0,0,0,0,1,0,-0.01664328347477648,5.7732788890763054e-05,1.6082474302362515
188,0.0,0,0.7225863933563232,0,0,0,0,0,0,-0.015321753738034103,9.714380298803502e-05,1.6084119059421398
189,0.0,0,0.6720371246337891,0,0,0,0,0,0,-0.01728554582223296,3.396592607432711e-05,1.6081120559462794
190,0.0,0,0.6816244125366211,0,0,0,0,0,0,-0.017097518874194334,6.552235084859178e-05,1.6084487206406062
191,0.0,0,0.7164990901947021,0,0,0,0,0,0,-0.017057896169178462,9.869669287859503e-05,1.608319933767672
192,0.0,0,0.6940979957580566,0,0,0,0,0,0,-0.017438044512851372,5.15551403532737e-05,1.608210990826289
193,0.0,0,0.6797258853912354,0,0,0,0,0,0,-0.01573755625738866,6.78300193672025e-05,1.6084427160245403
194,0.0,0,0.7329888343811035,0,0,0,0,0,0,-0.017071725714399858,4.819207044677227e-05,1.6085744809221338
195,0.0,0,0.6527957916259766,0,0,0,0,0,0,-0.016638073285489722,5.568613052646542e-05,1.608600187080878
196,0.0,0,0.7402269840240479,0,0,0,0,0,0,-0.01814430654566321,5.429612784238629e-05,1.6083395470071724
197,0.0,0,0.6616992950439453,0,0,0,0,0,0,-0.015996165668453882,6.99786201916957e-05,1.6084100361223572
198,0.0,0,0.6783645153045654,0,0,0,0,0,0,-0.01697094002048726,9.665827695471995e-05,1.608258468133432
199,0.0,0,0.7198069095611572,0,0,0,0,0,0,-0.01694826606695575,0.00010286917868638748,1.608527488178677
200,0.0,0,0.6495928764343262,0,0,0,0,0,0,-0.01514080604883256,6.386573963890062e-05,1.608348019697048
201,0.0,0,0.6853675842285156,0,0,0,0,0,0,-0.015388391851619991,5.7280103169854435e-05,1.6084026848828352
202,0.0,0,0.7188773155212402,0,0,0,0,0,0,-0.014650579826492403,6.041645175795872e-05,1.6080876544669822
203,0.0,0,0.698772668838501,0,0,0,0,0,0,-0.015623540194981075,4.5209822091426584e-05,1.6086719047140192
204,0.0,0,0.7195131778717041,0,0,0,0,0,0,-0.014415672807781783,6.203324219426301e-05,1.60846291868775
205,0.375,1,0.6917605400085449,0,0,0,1,1,0,-0.015973272267729044,3.793118637942352e-05,1.6084524459309049
206,0.0,0,0.634913444519043,0,0,0,0,0,0,-0.016185353156524123,6.628184898845938e-05,1.6083034056204335
207,0.0,0,0.7087576389312744,0,0,0,0,0,0,-0.016181549057364464,4.691660271120474e-05,1.6085825518325523
208,0.0,0,0.681617259979248,0,0,0,0,0,0,-0.015808943503846724,7.233824886502819e-05,1.6084249174153362
209,0.0,0,0.6493604183197021,0,0,0,0,0,0,-0.01620631658092693,6.57801293427416e-05,1.60823428078934
210,0.0,0,0.7031490802764893,0,0,0,0,0,0,-0.01601669200937505,4.5874874292648303e-05,1.6084401552323941
211,0.5,2,0.6709773540496826,0,0,0,0,2,0,-0.01570502829875935,5.864929839444816e-05,1.6085504050608033
212,0.0,0,0.7265870571136475,0,0,0,0,0,0,-0.016676546841928805,5.204553964773858e-05,1.608586957057317
213,0.0,0,0.6724131107330322,0,0,0,0,0,0,-0.0167476462924646,4.562606042985691e-05,1.6085961924658883
214,0.0,0,0.6811988353729248,0,0,0,0,0,0,-0.01623442577612069,5.954025096450236e-05,1.6085775395234425
215,0.625,2,0.6987054347991943,0,0,0,1,2,0,-0.016307551180943847,3.1016959591730115e-05,1.6085798972182803
216,0.0,0,0.6794662475585938,0,0,0,0,0,0,-0.0180720292997581,5.030222607545724e-05,1.6085821014863475
217,0.0,0,0.6603243350982666,0,0,0,0,0,0,-0.015084390476759937,5.459446643785993e-05,1.6085325236673709
218,0.0,0,0.6993181705474854,0,0,0,0,0,0,-0.017167028056940547,7.064473182089643e-05,1.6087245477570429
219,0.25,1,0.6608686447143555,0,0,0,0,1,0,-0.01680755242705345,7.365265417371127e-05,1.6084868521602065
220,0.0,0,0.7252659797668457,0,0,0,0,0,0,-0.01597529893775505,7.326249541346525e-05,1.6086191733678183
221,0.25,1,0.6632163524627686,0,0,0,0,1,0,-0.014509546475622942,4.370614249677091e-05,1.6084087005367984
222,0.0,0,0.660214900970459,0,0,0,0,0,0,-0.01539677249578138,3.713423016471176e-05,1.6083959915019848
223,0.0,0,0.7107236385345459,0,0,0,0,0,0,-0.016775974158749533,0.00010694257456818113,1.6084727346897125
224,0.0,0,0.6661322116851807,0,0,0,0,0,0,-0.01564217450235177,4.0727993584843176e-05,1.6087219019730887
225,0.0,0,0.6743335723876953,0,0,0,0,0,0,-0.015939541152436974,6.399182679350983e-05,1.6084816698674802
226,0.25,1,0.7040486335754395,0,0,0,0,1,0,-0.01728413102251512,6.970449857005526e-05,1.6084324838938537
227,0.0,0,0.6693146228790283,0,0,0,0,0,0,-0.016936782385326095,4.1908125792695155e-05,1.608580673182452
228,0.0,0,0.6818270683288574,0,0,0,0,0,0,-0.016124093387689855,6.860350130428655e-05,1.6083160870605044
229,0.0,0,0.7464890480041504,0,0,0,0,0,0,-0.016178946381572773,5.467752197478119e-05,1.6082409973497744
230,0.0,0,0.6841866970062256,0,0,0,0,0,0,-0.01568866536642114,4.368703585015625e-05,1.608356315780569
231,0.25,1,0.6836631298065186,0,0,0,0,1,0,-0.016264538392769517,4.477179156733538e-05,1.608402982906059
232,0.0,0,0.7376697063446045,0,0,0,0,0,0,-0.015762492143376557,3.76484918391144e-05,1.6086468740745825
233,0.0,0,0.6719748973846436,0,0,0,0,0,0,-0.01638651043349118,5.3772678472763336e-05,1.608261063143059
234,0.0,0,0.6862843036651611,0,0,0,0,0,0,-0.017531264944140007,7.397897989477258e-05,1.6084807526182243
