Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0)
11153,0.0,0,0.6342864036560059,0,0,0,0,0,0
11154,3.3775000000000173,0,0.5929520130157471,0,19,0,0,0,0
11155,1.31,0,0.584540843963623,0,8,0,0,1,0
11156,1.6,0,0.6324293613433838,0,24,0,0,1,0
11157,3.7449999999999988,0,0.5971534252166748,0,18,0,1,2,0
11158,0.0,0,0.5831716060638428,0,0,0,0,0,0
11159,1.05,0,0.6302471160888672,0,2,0,0,1,0
11160,6.744999999999997,0,0.5897679328918457,0,2,0,0,2,0
11161,4.5375,0,0.645726203918457,0,30,0,1,3,0
11162,1.275,0,0.5887851715087891,0,3,0,1,1,0
11163,1.15,0,0.5779576301574707,0,6,0,0,1,0
11164,2.5174999999999983,0,0.6397395133972168,0,4,0,0,1,0
11165,3.677499999999998,0,0.5946750640869141,0,39,0,0,2,0
11166,3.724999999999993,0,0.583338737487793,0,12,0,0,0,0
11167,5.014999999999997,0,0.6401345729827881,0,6,0,0,2,0
11168,5.227500000000002,0,0.5859639644622803,0,6,0,0,1,0
11169,5.132499999999977,0,0.6311604976654053,0,43,0,0,1,0
11170,4.299999999999997,0,0.5817303657531738,0,15,0,0,1,0
11171,6.310000000000011,0,0.5919618606567383,0,36,0,1,2,0
11172,6.382499999999988,0,0.645045280456543,0,17,0,0,2,0
11173,6.0449999999999955,0,0.5926985740661621,0,23,0,0,2,0
11174,4.487500000000001,0,0.5897915363311768,0,3,0,1,2,0
11175,2.4125,0,0.6274936199188232,0,14,0,0,1,0
11176,3.6575,0,0.5933918952941895,0,6,0,0,2,0
11177,0.9474999999999993,0,0.6019628047943115,0,15,0,0,0,0
11178,3.1475000000000044,0,0.6444001197814941,0,8,0,0,0,0
11179,5.602500000000001,0,0.5900685787200928,0,4,0,0,1,0
11180,2.2350000000000003,0,0.6108758449554443,0,46,0,0,0,0
11181,0.0,0,0.6454033851623535,0,0,0,0,0,0
11182,1.2400000000000002,0,0.6038382053375244,0,4,0,0,1,0
11183,0.29500000000000004,0,0.5898714065551758,0,8,0,0,0,0
11184,2.65,0,0.6309585571289062,0,20,0,0,2,0
11185,3.5874999999999955,0,0.5834500789642334,0,18,0,0,1,0
11186,2.574999999999996,0,0.5850350856781006,0,3,0,0,0,0
11187,5.327500000000009,0,0.6412534713745117,0,2,0,0,1,0
11188,1.075,0,0.5933234691619873,0,3,0,0,1,0
11189,6.392499999999972,0,0.581946849822998,0,27,0,1,2,0
11190,2.2124999999999995,0,0.6309695243835449,0,2,0,1,1,0
11191,3.88,0,0.5866949558258057,0,2,0,1,1,0
11192,3.9724999999999957,0,0.6294689178466797,0,40,0,0,1,0
11193,4.1825000000000125,0,0.5881712436676025,0,8,0,0,0,0
11194,0.11000000000000001,0,0.5949084758758545,0,2,0,0,0,0
11195,2.6075,0,0.6333639621734619,0,6,0,1,2,0
11196,0.1275,0,0.5824706554412842,0,5,0,0,0,0
11197,3.624999999999999,0,0.5740048885345459,0,12,0,0,2,0
11198,1.26,0,0.6253440380096436,0,4,0,0,1,0
11199,5.117499999999998,0,0.5846250057220459,0,12,0,0,2,0
11200,3.0275,0,0.5761854648590088,0,20,0,2,2,0
11201,3.2949999999999995,0,0.6436629295349121,0,6,0,0,2,0
11202,2.0000000000000004,0,0.6122369766235352,0,40,0,0,1,0
11203,3.502500000000001,0,0.6518650054931641,0,49,0,0,0,0
11204,1.979999999999996,0,0.5908851623535156,0,12,0,0,0,0
11205,3.637499999999995,0,0.5933337211608887,0,5,0,0,0,0
11206,4.402500000000004,0,0.6342051029205322,0,26,0,0,1,0
11207,5.267499999999995,0,0.5781750679016113,0,24,0,1,2,0
11208,3.102500000000002,0,0.5866997241973877,0,8,0,0,0,0
11209,9.782500000000006,0,0.6502635478973389,0,14,0,0,1,0
11210,2.9574999999999982,0,0.572822093963623,0,30,0,0,1,0
11211,7.757500000000005,0,0.580988883972168,0,16,0,0,3,0
11212,1.0000000000000002,0,0.6290483474731445,0,40,0,0,0,0
11213,0.2575,0,0.5779464244842529,0,10,0,0,0,0
11214,1.3449999999999984,0,0.5774569511413574,0,5,0,0,0,0
11215,1.5925000000000002,0,0.6338667869567871,0,10,0,0,1,0
11216,1.694999999999999,0,0.5841212272644043,0,12,0,0,0,0
11217,8.157499999999985,0,0.6016175746917725,0,14,0,0,2,0
11218,2.992499999999999,0,0.6431267261505127,0,30,0,0,1,0
11219,3.794999999999999,0,0.5797598361968994,0,7,0,1,1,0
11220,5.1575000000000175,0,0.6026875972747803,0,8,0,0,1,0
11221,1.1825,0,0.6317505836486816,0,2,0,0,1,0
11222,5.634999999999996,0,0.5706996917724609,0,48,0,2,2,0
11223,3.792499999999999,0,0.6494417190551758,0,8,0,1,1,0
11224,1.6375000000000002,0,0.5752766132354736,0,3,0,1,1,0
11225,2.6125000000000003,0,0.5844948291778564,0,4,0,1,2,0
11226,5.864999999999999,0,0.6480057239532471,0,30,0,3,3,0
11227,3.4325,0,0.5925261974334717,0,10,0,1,1,0
11228,4.904999999999998,0,0.597926139831543,0,68,0,0,1,0
11229,2.2949999999999995,0,0.6199295520782471,0,6,0,0,1,0
11230,3.3574999999999937,0,0.5865662097930908,0,9,0,0,1,0
11231,4.187500000000001,0,0.5915672779083252,0,4,0,0,0,0
11232,4.017500000000006,0,0.6281797885894775,0,2,0,0,1,0
11233,3.1449999999999987,0,0.5974254608154297,0,17,0,0,1,0
11234,4.672499999999996,0,0.5912585258483887,0,39,0,0,1,0
11235,1.86,0,0.6334707736968994,0,9,0,1,1,0
11236,3.5374999999999996,0,0.5995743274688721,0,4,0,1,2,0
11237,1.2,0,0.6326587200164795,0,5,0,0,1,0
11238,2.5850000000000004,0,0.5861835479736328,0,19,0,0,1,0
11239,2.6675,0,0.5772202014923096,0,7,0,2,2,0
11240,0.0,0,0.6199054718017578,0,0,0,0,0,0
11241,2.5124999999999913,0,0.6018216609954834,0,6,0,0,0,0
11242,5.559999999999997,0,0.5994651317596436,0,20,0,0,1,0
11243,1.6350000000000002,0,0.6292786598205566,0,13,0,1,1,0
11244,1.629999999999998,0,0.5782425403594971,0,37,0,0,0,0
11245,5.459999999999999,0,0.6391677856445312,0,2,0,0,1,0
11246,1.1375,0,0.5914530754089355,0,3,0,0,1,0
11247,0.4250000000000001,0,0.5896666049957275,0,17,0,0,0,0
11248,4.194999999999994,0,0.6366560459136963,0,39,0,0,1,0
11249,0.5575000000000001,0,0.5904090404510498,0,21,0,0,0,0
11250,3.275000000000001,0,0.587791919708252,0,17,0,1,2,0
11251,5.182499999999997,0,0.6360127925872803,0,58,0,0,2,0
11252,1.5999999999999999,0,0.5756430625915527,0,24,0,0,1,0
11253,4.1549999999999985,0,0.5895817279815674,0,3,0,0,2,0
11254,4.275,0,0.6354336738586426,0,8,0,0,3,0
11255,4.707500000000002,0,0.5859248638153076,0,50,0,0,1,0
11256,3.3149999999999915,0,0.5713796615600586,0,3,0,0,1,0
11257,0.1425,0,0.6289191246032715,0,3,0,0,0,0
11258,4.762500000000013,0,0.5905256271362305,0,7,0,0,0,0
11259,3.147499999999998,0,0.5800094604492188,0,56,0,0,1,0
11260,2.467499999999996,0,0.6492266654968262,0,32,0,0,0,0
11261,1.8774999999999997,0,0.5930020809173584,0,5,0,0,1,0
11262,1.05,0,0.6331069469451904,0,2,0,0,1,0
11263,1.3650000000000002,0,0.5830984115600586,0,8,0,0,0,0
11264,2.6750000000000007,0,0.5909750461578369,0,4,0,0,1,0
11265,6.314999999999978,0,0.6394593715667725,0,9,0,0,1,0
11266,3.3050000000000006,0,0.5796334743499756,0,46,0,0,2,0
11267,7.347500000000002,0,0.5977981090545654,0,5,0,0,3,0
11268,3.6625000000000005,0,0.6236753463745117,0,13,0,0,2,0
11269,3.5599999999999894,0,0.5965585708618164,0,2,0,0,1,0
11270,2.2824999999999998,0,0.5754525661468506,0,9,0,0,1,0
11271,0.4250000000000001,0,0.640082836151123,0,17,0,0,0,0
11272,4.312499999999997,0,0.5764479637145996,0,8,0,1,3,0
11273,1.06,0,0.6347928047180176,0,2,0,0,1,0
11274,2.49,0,0.588503360748291,0,18,0,0,2,0
11275,1.7950000000000002,0,0.5978448390960693,0,13,0,1,1,0
11276,0.7499999999999996,0,0.6231398582458496,0,9,0,0,0,0
11277,3.400000000000006,0,0.5885226726531982,0,9,0,0,0,0
11278,0.0,0,0.5801775455474854,0,0,0,0,0,0
11279,3.267499999999996,0,0.6293416023254395,0,6,0,0,1,0
11280,0.125,0,0.581822395324707,0,5,0,0,0,0
11281,1.5724999999999982,0,0.6316986083984375,0,13,0,0,0,0
11282,3.184999999999999,0,0.5936665534973145,0,24,0,0,1,0
11283,0.0,0,0.5933423042297363,0,0,0,0,0,0
11284,0.24999999999999997,0,0.6429088115692139,0,10,0,0,0,0
11285,4.302499999999995,0,0.5925343036651611,0,14,0,0,1,0
11286,0.0,0,0.5813627243041992,0,0,0,0,0,0
11287,0.7000000000000003,0,0.632493257522583,0,28,0,0,0,0
11288,3.7874999999999956,0,0.588524341583252,0,5,0,0,0,0
11289,3.2924999999999995,0,0.5942370891571045,0,4,0,0,2,0
11290,1.2400000000000002,0,0.6383302211761475,0,2,0,0,1,0
11291,0.0,0,0.5828630924224854,0,0,0,0,0,0
11292,0.0,0,0.5901668071746826,0,0,0,0,0,0
11293,3.894999999999995,0,0.6284472942352295,0,42,0,0,1,0
11294,4.49499999999999,0,0.5948731899261475,0,7,0,1,1,0
11295,1.0049999999999992,0,0.6306755542755127,0,6,0,0,0,0
11296,5.817499999999999,0,0.5897436141967773,0,13,0,0,2,0
11297,6.050000000000005,0,0.590904951095581,0,52,0,0,0,0
11298,1.8725,0,0.6336488723754883,0,1,0,0,1,0
11299,2.344999999999999,0,0.5997817516326904,0,20,0,0,1,0
11300,4.61,0,0.582979679107666,0,19,0,1,3,0
11301,7.242500000000016,0,0.6397554874420166,0,15,0,1,1,0
11302,3.2925000000000004,0,0.5877649784088135,0,16,0,0,2,0
11303,6.307499999999997,0,0.592350959777832,0,12,0,0,3,0
11304,5.922499999999955,0,0.6480131149291992,0,12,0,1,1,0
11305,5.8074999999999966,0,0.5884749889373779,0,21,0,0,3,0
11306,3.104999999999991,0,0.5910396575927734,0,65,0,0,0,0
11307,0.0,0,0.6372509002685547,0,0,0,0,0,0
11308,3.8074999999999877,0,0.5911283493041992,0,30,0,0,1,0
11309,2.1525,0,0.5888128280639648,0,33,0,0,1,0
11310,0.7125000000000004,0,0.6285476684570312,0,1,0,0,0,0
11311,1.9725000000000001,0,0.5788326263427734,0,18,0,0,1,0
11312,1.0750000000000002,0,0.628779411315918,0,43,0,0,0,0
11313,3.5424999999999964,0,0.5902519226074219,0,20,0,1,2,0
11314,9.039999999999996,0,0.5999815464019775,0,20,0,0,3,0
11315,3.629999999999999,0,0.6236724853515625,0,26,0,0,2,0
11316,0.0,0,0.5766825675964355,0,0,0,0,0,0
11317,5.590000000000005,0,0.5922722816467285,0,4,0,0,0,0
11318,4.517499999999993,0,0.6269218921661377,0,9,0,0,2,0
11319,5.507499999999998,0,0.6027686595916748,0,8,0,0,1,0
11320,5.892500000000009,0,0.5902588367462158,0,6,0,1,1,0
11321,4.119999999999995,0,0.6297786235809326,0,1,0,0,1,0
11322,0.6750000000000003,0,0.5736610889434814,0,27,0,0,0,0
11323,5.212499999999998,0,0.6507790088653564,0,20,0,0,1,0
11324,2.2350000000000003,0,0.579967737197876,0,34,0,1,1,0
11325,6.482500000000007,0,0.5884578227996826,0,17,0,0,0,0
11326,0.0,0,0.6310577392578125,0,0,0,0,0,0
11327,1.9175000000000004,0,0.5938117504119873,0,30,0,0,1,0
11328,2.287500000000001,0,0.5880086421966553,0,20,0,0,1,0
11329,3.982499999999998,0,0.6315770149230957,0,7,0,0,2,0
11330,3.440000000000001,0,0.5850074291229248,0,7,0,0,2,0
11331,7.104999999999999,0,0.6290876865386963,0,13,0,0,1,0
11332,5.360000000000003,0,0.593621015548706,0,5,0,0,0,0
11333,0.15,0,0.58772873878479,0,6,0,0,0,0
11334,0.0,0,0.6307888031005859,0,0,0,0,0,0
11335,3.370000000000004,0,0.5956563949584961,0,1,0,0,0,0
11336,3.607499999999999,0,0.5865988731384277,0,33,0,0,2,0
11337,7.702499999999998,0,0.6304678916931152,0,15,0,1,3,0
11338,1.11,0,0.5833721160888672,0,3,0,0,0,0
11339,0.0,0,0.6249322891235352,0,0,0,0,0,0
11340,4.0774999999999775,0,0.582317590713501,0,34,0,0,0,0
11341,3.2425000000000006,0,0.5873608589172363,0,35,0,0,2,0
11342,3.6724999999999968,0,0.626136302947998,0,4,0,0,1,0
11343,7.284999999999998,0,0.5975887775421143,0,4,0,1,3,0
11344,1.6175000000000002,0,0.5774946212768555,0,6,0,1,1,0
11345,4.6225000000000005,0,0.643993616104126,0,27,0,2,2,0
11346,1.6925000000000003,0,0.5692558288574219,0,10,0,0,1,0
11347,2.4200000000000004,0,0.5872135162353516,0,3,0,1,1,0
11348,0.0,0,0.6420221328735352,0,0,0,0,0,0
11349,3.012499999999995,0,0.5961241722106934,0,4,0,0,1,0
11350,2.575,0,0.6254312992095947,0,8,0,0,2,0
11351,1.8075,0,0.5856513977050781,0,3,0,0,1,0
11352,1.22,0,0.5872797966003418,0,6,0,0,1,0
11353,6.1349999999999865,0,0.6265830993652344,0,19,0,0,0,0
11354,6.314999999999998,0,0.5889909267425537,0,10,0,0,3,0
11355,0.0,0,0.6074903011322021,0,0,0,0,0,0
11356,2.719999999999999,0,0.6327357292175293,0,16,0,0,1,0
11357,3.094999999999998,0,0.596409797668457,0,19,0,0,0,0
11358,0.5350000000000001,0,0.5849766731262207,0,11,0,0,0,0
11359,4.995000000000023,0,0.6314470767974854,0,2,0,0,0,0
11360,2.5575000000000006,0,0.6056749820709229,0,31,0,0,1,0
11361,7.714999999999998,0,0.6357262134552002,0,9,0,1,2,0
11362,3.5075000000000003,0,0.5854294300079346,0,34,0,0,2,0
11363,2.8500000000000005,0,0.5948483943939209,0,4,0,1,2,0
11364,2.98,0,0.6317722797393799,0,1,0,0,1,0
11365,1.8900000000000001,0,0.5871756076812744,0,13,0,1,1,0
11366,2.9650000000000003,0,0.5924768447875977,0,38,0,0,1,0
11367,3.0999999999999988,0,0.6383805274963379,0,11,0,0,1,0
11368,1.8524999999999987,0,0.5770683288574219,0,8,0,0,1,0
11369,0.325,0,0.6252672672271729,0,13,0,0,0,0
11370,2.6424999999999974,0,0.5968313217163086,0,5,0,0,1,0
11371,5.8024999999999824,0,0.5913631916046143,0,4,0,0,2,0
11372,2.4675000000000002,0,0.6263694763183594,0,15,0,0,2,0
11373,5.015,0,0.5899477005004883,0,10,0,0,1,0
11374,6.540000000000001,0,0.6053030490875244,0,13,0,0,2,0
11375,1.4700000000000002,0,0.647559404373169,0,7,0,0,1,0
11376,5.177499999999982,0,0.5993359088897705,0,18,0,0,1,0
11377,5.037500000000002,0,0.5979833602905273,0,3,0,0,0,0
11378,1.3775,0,0.6238288879394531,0,2,0,0,1,0
11379,1.4125,0,0.5811483860015869,0,11,0,0,1,0
11380,1.7225000000000001,0,0.6368973255157471,0,12,0,0,1,0
11381,2.0999999999999974,0,0.5813703536987305,0,16,0,0,0,0
11382,5.82499999999999,0,0.5989906787872314,0,8,0,0,1,0
11383,8.930000000000001,0,0.6382944583892822,0,14,0,2,2,0
11384,1.5500000000000003,0,0.5840556621551514,0,2,0,0,1,0
11385,5.552499999999997,0,0.5873246192932129,0,29,0,0,2,0
11386,0.07500000000000001,0,0.6134958267211914,0,3,0,0,0,0
11387,2.452499999999999,0,0.5818760395050049,0,10,0,0,1,0
11388,4.662499999999998,0,0.6469357013702393,0,24,0,2,2,0
11389,3.912499999999998,0,0.5857653617858887,0,5,0,1,2,0
11390,2.795,0,0.5781159400939941,0,16,0,1,2,0
11391,6.01000000000001,0,0.6398372650146484,0,4,0,1,1,0
11392,3.214999999999996,0,0.5907289981842041,0,4,0,0,1,0
11393,4.355000000000011,0,0.5964136123657227,0,3,0,1,1,0
11394,1.3974999999999986,0,0.649590253829956,0,18,0,0,0,0
11395,6.61250000000001,0,0.5965867042541504,0,50,0,0,1,0
11396,3.3599999999999937,0,0.5875093936920166,0,10,0,1,1,0
11397,3.04,0,0.6238565444946289,0,36,0,0,2,0
11398,0.0,0,0.5975892543792725,0,0,0,0,0,0
11399,1.5250000000000001,0,0.5956177711486816,0,13,0,0,1,0
11400,0.11000000000000001,0,0.6453638076782227,0,2,0,0,0,0
11401,1.364999999999999,0,0.6000607013702393,0,1,0,0,0,0
11402,0.6500000000000001,0,0.6012632846832275,0,2,0,0,0,0
11403,6.584999999999993,0,0.6360888481140137,0,21,0,1,2,0
11404,4.564999999999994,0,0.5847053527832031,0,3,0,0,2,0
11405,5.547499999999997,0,0.5932300090789795,0,2,0,0,1,0
11406,2.927500000000002,0,0.6566390991210938,0,25,0,0,0,0
11407,8.027499999999971,0,0.6081447601318359,0,4,0,0,0,0
11408,0.39250000000000007,0,0.6122307777404785,0,11,0,0,0,0
11409,5.009999999999988,0,0.6479697227478027,0,4,0,0,1,0
11410,0.0,0,0.6106986999511719,0,0,0,0,0,0
11411,5.267499999999986,0,0.6077375411987305,0,19,0,0,2,0
11412,0.025,0,0.6272187232971191,0,1,0,0,0,0
11413,7.107500000000014,0,0.5850534439086914,0,24,0,0,2,0
11414,4.972499999999995,0,0.6249210834503174,0,7,0,0,1,0
11415,1.6,0,0.5926635265350342,0,17,0,1,1,0
11416,5.565000000000012,0,0.5916857719421387,0,5,0,1,2,0
11417,4.009999999999998,0,0.6339828968048096,0,14,0,1,2,0
11418,1.2475,0,0.5931379795074463,0,2,0,0,1,0
11419,0.07500000000000001,0,0.6065676212310791,0,3,0,0,0,0
11420,3.162499999999996,0,0.6401793956756592,0,1,0,0,1,0
11421,2.3350000000000004,0,0.5866794586181641,0,1,0,0,1,0
11422,2.4899999999999998,0,0.5863759517669678,0,39,0,1,1,0
11423,5.290000000000038,0,0.6512622833251953,0,1,0,0,0,0
11424,0.22499999999999998,0,0.5984251499176025,0,9,0,0,0,0
11425,3.3399999999999954,0,0.5808141231536865,0,6,0,0,1,0
11426,5.082499999999978,0,0.6656091213226318,0,8,0,0,0,0
11427,2.797499999999984,0,0.5928006172180176,0,5,0,0,0,0
11428,3.3649999999999967,0,0.6466057300567627,0,19,0,1,1,0
11429,2.1224999999999974,0,0.6012020111083984,0,4,0,0,0,0
11430,0.30250000000000016,0,0.5831055641174316,0,1,0,0,0,0
11431,1.8725000000000005,0,0.6384358406066895,0,3,0,0,1,0
11432,1.36,0,0.5942673683166504,0,8,0,0,1,0
11433,1.05,0,0.5679469108581543,0,2,0,0,1,0
11434,0.8450000000000002,0,0.6512353420257568,0,9,0,0,0,0
11435,3.3474999999999975,0,0.5815646648406982,0,36,0,0,0,0
11436,0.47000000000000025,0,0.5879497528076172,0,8,0,0,0,0
11437,3.637499999999989,0,0.6399545669555664,0,14,0,0,1,0
11438,0.45,0,0.5862998962402344,0,18,0,0,0,0
11439,1.9575000000000014,0,0.6455268859863281,0,5,0,0,0,0
11440,1.6300000000000003,0,0.5932700634002686,0,8,0,1,1,0
11441,2.71,0,0.594961404800415,0,56,0,0,1,0
11442,3.8674999999999664,0,0.63863205909729,0,2,0,0,0,0
11443,2.0825000000000005,0,0.5771279335021973,0,8,0,0,1,0
11444,6.512499999999978,0,0.5933837890625,0,18,0,0,2,0
11445,2.3925000000000023,0,0.6354477405548096,0,8,0,0,0,0
11446,3.4574999999999987,0,0.5827949047088623,0,29,0,1,2,0
11447,1.175,0,0.6366651058197021,0,7,0,0,1,0
11448,3.889999999999998,0,0.5918824672698975,0,5,0,0,2,0
11449,2.642500000000002,0,0.5912928581237793,0,5,0,0,0,0
11450,3.4075000000000006,0,0.6330575942993164,0,13,0,0,2,0
11451,4.08,0,0.5819778442382812,0,18,0,0,3,0
11452,4.814999999999997,0,0.5781617164611816,0,19,0,1,1,0
11453,0.7475000000000004,0,0.6479871273040771,0,5,0,0,0,0
11454,4.552499999999997,0,0.6000123023986816,0,16,0,0,2,0
11455,0.24999999999999997,0,0.5803661346435547,0,10,0,0,0,0
11456,1.6800000000000002,0,0.6288313865661621,0,8,0,0,1,0
11457,8.27999999999998,0,0.5889437198638916,0,18,0,0,2,0
11458,5.31749999999999,0,0.5826454162597656,0,40,0,0,2,0
11459,0.0,0,0.6335635185241699,0,0,0,0,0,0
11460,4.787499999999998,0,0.5947227478027344,0,18,0,1,2,0
11461,4.622499999999998,0,0.5921571254730225,0,16,0,0,0,0
11462,5.957499999999993,0,0.6368262767791748,0,3,0,1,3,0
11463,2.4400000000000004,0,0.5845775604248047,0,2,0,1,2,0
11464,4.514999999999995,0,0.6472973823547363,0,1,0,0,1,0
11465,3.1325000000000007,0,0.58963942527771,0,44,0,1,1,0
11466,3.525,0,0.5814712047576904,0,52,0,1,2,0
11467,6.199999999999999,0,0.6375012397766113,0,8,0,0,0,0
11468,1.2249999999999999,0,0.6015059947967529,0,4,0,1,1,0
11469,0.0,0,0.5909373760223389,0,0,0,0,0,0
11470,6.029999999999999,0,0.6379241943359375,0,18,0,1,4,0
11471,2.369999999999999,0,0.5934333801269531,0,10,0,1,1,0
11472,9.397499999999974,0,0.5973925590515137,0,15,0,0,2,0
11473,3.6224999999999934,0,0.6381814479827881,0,17,0,0,1,0
11474,4.752499999999997,0,0.5929749011993408,0,1,0,0,1,0
11475,2.7949999999999986,0,0.5836708545684814,0,4,0,0,1,0
11476,1.4900000000000002,0,0.629523754119873,0,19,0,0,1,0
11477,4.3025,0,0.590552806854248,0,51,0,1,2,0
11478,1.2125,0,0.6316754817962646,0,18,0,0,0,0
11479,5.297499999999996,0,0.5964601039886475,0,11,0,0,2,0
11480,2.992499999999997,0,0.5913693904876709,0,19,0,0,1,0
11481,9.107500000000002,0,0.6414976119995117,0,13,0,1,2,0
11482,1.34,0,0.5836052894592285,0,2,0,1,1,0
11483,1.2224999999999986,0,0.5928571224212646,0,5,0,0,0,0
11484,1.8750000000000013,0,0.6355502605438232,0,2,0,0,0,0
11485,2.2624999999999993,0,0.5995070934295654,0,18,0,0,1,0
11486,2.91,0,0.6011180877685547,0,26,0,0,2,0
11487,2.4149999999999983,0,0.652855396270752,0,31,0,0,1,0
11488,8.54750000000001,0,0.6151974201202393,0,9,0,0,0,0
11489,3.4450000000000003,0,0.6038377285003662,0,36,0,0,2,0
11490,3.979999999999991,0,0.6368277072906494,0,16,0,0,1,0
11491,0.1,0,0.6098935604095459,0,4,0,0,0,0
11492,2.9375000000000004,0,0.6459019184112549,0,17,0,1,2,0
11493,6.152500000000001,0,0.5851659774780273,0,20,0,1,3,0
11494,1.7875,0,0.5844616889953613,0,15,0,0,0,0
11495,5.529999999999998,0,0.6314477920532227,0,23,0,0,1,0
11496,0.175,0,0.5874574184417725,0,7,0,0,0,0
11497,1.6249999999999982,0,0.604884147644043,0,65,0,0,0,0
11498,4.059999999999998,0,0.6386833190917969,0,20,0,0,2,0
11499,4.4275,0,0.595184326171875,0,16,0,0,3,0
11500,1.85,0,0.6364712715148926,0,22,0,0,1,0
11501,2.6649999999999983,0,0.5739202499389648,0,11,0,0,1,0
11502,3.1349999999999967,0,0.5832629203796387,0,14,0,0,1,0
11503,4.74499999999999,0,0.6395158767700195,0,25,0,0,1,0
11504,0.0,0,0.5829074382781982,0,0,0,0,0,0
11505,4.029999999999988,0,0.5941150188446045,0,9,0,0,0,0
11506,4.285,0,0.640841007232666,0,11,0,0,2,0
11507,0.8000000000000003,0,0.5835282802581787,0,31,0,0,0,0
11508,0.0,0,0.6304125785827637,0,0,0,0,0,0
11509,1.5199999999999962,0,0.5946505069732666,0,10,0,0,0,0
11510,6.832500000000035,0,0.5878183841705322,0,2,0,0,1,0
11511,3.664999999999996,0,0.641516923904419,0,5,0,0,1,0
11512,6.292499999999983,0,0.598646879196167,0,22,0,0,1,0
11513,0.0,0,0.5954587459564209,0,0,0,0,0,0
11514,0.0,0,0.6514670848846436,0,0,0,0,0,0
11515,1.450000000000001,0,0.5956659317016602,0,9,0,0,0,0
11516,3.805000000000007,0,0.6061196327209473,0,3,0,0,0,0
11517,6.312500000000009,0,0.6475465297698975,0,22,0,0,1,0
11518,4.822499999999999,0,0.575580358505249,0,3,0,2,3,0
11519,7.382499999999973,0,0.5947051048278809,0,8,0,0,2,0
11520,1.2249999999999999,0,0.6252212524414062,0,9,0,0,1,0
11521,0.125,0,0.5722393989562988,0,5,0,0,0,0
11522,0.3675000000000002,0,0.6396141052246094,0,3,0,0,0,0
11523,5.3875,0,0.5955994129180908,0,5,0,0,1,0
11524,2.655,0,0.5889513492584229,0,14,0,0,1,0
11525,3.0099999999999993,0,0.6366336345672607,0,24,0,1,1,0
11526,3.3600000000000136,0,0.5905804634094238,0,11,0,0,0,0
11527,1.1999999999999995,0,0.640836238861084,0,4,0,0,0,0
11528,2.8875,0,0.5894410610198975,0,48,0,0,1,0
11529,1.3199999999999998,0,0.5758657455444336,0,3,0,0,1,0
11530,1.3,0,0.6484742164611816,0,11,0,0,1,0
11531,1.4225,0,0.5926272869110107,0,2,0,0,1,0
11532,5.067499999999938,0,0.5911445617675781,0,8,0,0,0,0
11533,2.207499999999998,0,0.6470685005187988,0,9,0,0,1,0
11534,0.6500000000000002,0,0.5968599319458008,0,26,0,0,0,0
11535,0.3950000000000001,0,0.5787074565887451,0,15,0,0,0,0
11536,1.9700000000000002,0,0.6399853229522705,0,12,0,0,1,0
11537,4.327499999999995,0,0.6055293083190918,0,39,0,0,0,0
11538,9.532500000000024,0,0.598353385925293,0,5,0,0,2,0
11539,6.559999999999962,0,0.6496860980987549,0,47,0,0,1,0
11540,3.9549999999999996,0,0.5802903175354004,0,7,0,0,2,0
11541,1.6775000000000002,0,0.5901708602905273,0,8,0,1,1,0
11542,1.7325,0,0.6242966651916504,0,17,0,1,1,0
11543,5.4700000000000015,0,0.5942435264587402,0,5,0,0,2,0
11544,8.430000000000028,0,0.6467621326446533,0,7,0,0,1,0
11545,2.0274999999999936,0,0.6205220222473145,0,3,0,0,0,0
11546,1.3375000000000001,0,0.5857534408569336,0,6,0,0,1,0
11547,0.15,0,0.6248378753662109,0,6,0,0,0,0
11548,5.187499999999975,0,0.5965080261230469,0,16,0,0,1,0
11549,4.522499999999993,0,0.5964334011077881,0,20,0,0,1,0
11550,1.6175000000000002,0,0.6202938556671143,0,12,0,1,1,0
11551,5.28,0,0.5971229076385498,0,5,0,0,3,0
11552,1.7025000000000001,0,0.6516430377960205,0,6,0,0,1,0
11553,0.9899999999999985,0,0.5993435382843018,0,4,0,0,0,0
11554,1.6900000000000002,0,0.587822437286377,0,12,0,1,1,0
11555,8.219999999999992,0,0.6615114212036133,0,20,0,0,2,0
11556,6.074999999999996,0,0.594282865524292,0,26,0,0,1,0
11557,4.6875000000000355,0,0.595942497253418,0,1,0,0,0,0
11558,8.449999999999996,0,0.6352822780609131,0,6,0,1,1,0
11559,2.339999999999996,0,0.5892210006713867,0,27,0,0,0,0
11560,6.595000000000006,0,0.6453208923339844,0,8,0,0,1,0
11561,5.992499999999996,0,0.5817978382110596,0,8,0,0,2,0
11562,5.462499999999995,0,0.591059684753418,0,21,0,0,3,0
11563,3.2000000000000006,0,0.6307156085968018,0,10,0,1,2,0
11564,2.5750000000000006,0,0.594351053237915,0,2,0,0,1,0
11565,6.789999999999976,0,0.5967857837677002,0,18,0,0,1,0
11566,8.065000000000007,0,0.6546308994293213,0,26,0,1,3,0
11567,2.8899999999999992,0,0.593055009841919,0,14,0,1,1,0
11568,6.365000000000013,0,0.6398365497589111,0,14,0,0,1,0
