Episode,Avg Reward,Total Tasks,Episode Time,WalkToWrongShelf(-0),PickRequested(+0.1),PickUnrequired(-0.05),ReturnAfterDelivery(+0.5),DeliverToGoal(+4.0),DropWrong(-0.1),ActorLoss,CriticLoss,Entropy
8149,1.6099999999999983,0,0.6537716388702393,0,1,3,0,0,0,0.0011303001126550423,0.0014446736606513971,1.5327667737448656
8150,-0.1625,0,0.5946331024169922,0,0,13,0,0,0,-0.0172236404226472,1.1626860030698198e-05,1.5922412210040622
8151,-0.0625,0,0.6127479076385498,0,0,5,0,0,0,-0.017067407904606726,6.159558379514937e-06,1.589540277366285
8152,1.5175000000000003,0,0.6582803726196289,0,4,9,0,1,3,-0.006028287923308434,0.0010639535325021685,1.5776161203781764
8153,1.107499999999998,0,0.6078395843505859,0,2,7,0,0,1,-0.005237132453152703,0.0006274309114569766,1.5153922957402688
8154,-0.125,0,0.6450278759002686,0,0,10,0,0,0,-0.02232015308820539,0.0001515643673747064,1.5773776041136847
8155,-0.0875,0,0.6021060943603516,0,0,7,0,0,0,-0.021270329822544697,0.0001226892749037838,1.588290638393826
8156,-0.1625,0,0.6026313304901123,0,0,13,0,0,0,-0.016619701533474855,4.295076777088641e-06,1.5930045423684298
8157,1.8374999999999992,0,0.6375396251678467,0,2,9,0,1,0,-0.016297696809353376,0.0004787179931166023,1.5349470597726327
8158,3.9724999999999984,0,0.621727466583252,0,2,5,0,1,0,0.012212165381276497,0.0023059008695419207,1.4481377513320357
8159,0.40000000000000013,0,0.6026260852813721,0,1,8,0,0,0,-0.012301151726946787,0.0003667271583178868,1.5714187511691342
8160,-0.0625,0,0.6332347393035889,0,2,7,0,0,1,-0.016994587533796825,5.664542789074878e-06,1.5923063666732222
8161,0.16250000000000006,0,0.5837967395782471,0,2,14,0,0,0,-0.014534412710754962,0.00014849668879023294,1.5540919259742454
8162,-0.19999999999999998,0,0.5956592559814453,0,0,16,0,0,0,-0.017290624617426482,6.23686916181582e-06,1.5954002660733684
8163,0.9624999999999999,0,0.6426632404327393,0,2,5,0,1,1,-0.016928155190759787,1.4813202446269979e-05,1.5931801244064614
8164,1.952499999999998,0,0.6119732856750488,0,2,11,0,0,1,-0.005136452871805954,0.0021234908691025295,1.5097251799371507
8165,1.6275000000000004,0,0.6023540496826172,0,2,10,0,1,1,-0.00754303438157809,0.00025018190121961227,1.5421034997260128
8166,1.407499999999997,0,0.6602439880371094,0,1,8,0,0,0,-0.006832565474151462,0.0007867425464897986,1.5237138199585456
8167,-0.07500000000000001,0,0.6031763553619385,0,0,6,0,0,0,-0.01996755859538637,9.036809411638767e-05,1.5961841024734356
8168,-0.08750000000000001,0,0.6690587997436523,0,0,7,0,0,0,-0.021184548351879197,0.00012219386942001912,1.5860132166632899
8169,-0.005000000000000001,0,0.618598222732544,0,2,4,0,0,1,-0.01507534032377104,0.0001579864515613941,1.572516804492032
8170,1.0674999999999992,0,0.6176803112030029,0,2,4,0,0,1,-0.0030503572154514224,0.001756574062574007,1.497923778163062
8171,-0.08750000000000001,0,0.6456186771392822,0,3,7,0,0,3,-0.01712061301805079,0.0010390421968663043,1.5862086856806719
8172,2.687500000000001,0,0.6276311874389648,0,2,6,0,1,0,0.013916659283158543,0.0033599010943738466,1.449239398042361
8173,-0.1375,0,0.6116175651550293,0,2,11,0,0,2,-0.021512640993697225,0.00011628732388044191,1.5894895979651698
8174,0.6249999999999999,0,0.6432502269744873,0,1,9,0,0,0,-0.0017222812985656427,0.001314403459651785,1.5600410181063193
8175,-0.025,0,0.5931389331817627,0,2,13,0,0,1,-0.017068899443580046,3.23848098157749e-05,1.5824339356687334
8176,1.9949999999999992,0,0.6329011917114258,0,1,5,0,1,0,-0.0036198341296295863,0.0013191146491414152,1.5552114159972579
8177,0.23000000000000015,0,0.6023101806640625,0,1,5,0,0,0,-0.0163503407880112,9.920124922805219e-05,1.5807396394235118
8178,5.639999999999992,0,0.6036827564239502,0,5,5,0,2,3,0.03441613593518182,0.007673881597867038,1.2900919561032895
8179,1.1275,0,0.6464009284973145,0,4,7,0,1,3,-0.013073165633681195,0.0005204408258074572,1.5598637318169628
8180,2.134999999999999,0,0.598285436630249,0,2,4,0,1,1,-0.007835153222980874,0.0008432441398460526,1.5444453684268173
8181,2.017499999999999,0,0.5992016792297363,0,1,5,1,1,0,0.002879715231419714,0.0008961163325428188,1.5621021572086546
8182,0.39250000000000024,0,0.6490790843963623,0,2,8,0,0,0,-0.008505600211383017,0.00042113673037647427,1.565803720443337
8183,-0.1,0,0.5874402523040771,0,1,10,0,0,0,-0.02167762336493642,0.00013056751678455615,1.5826293594307368
8184,1.1299999999999983,0,0.638329267501831,0,1,6,0,0,0,-0.0018328731551904365,0.0015931193295468848,1.5333821812161692
8185,1.2075000000000002,0,0.5919334888458252,0,1,12,0,1,0,-0.01780142616135655,0.0003250300208816789,1.5777458394015276
8186,1.0750000000000002,0,0.580568790435791,0,1,7,0,1,0,-0.017018300101712895,2.317484679664544e-05,1.590594956168422
8187,1.6275000000000002,0,0.638709306716919,0,1,4,0,1,0,-0.012856210150790436,0.0002727370816745666,1.5803179774019451
8188,-0.0625,0,0.6090824604034424,0,1,5,0,0,1,-0.017258789459312404,2.22825499955743e-05,1.5857490731610193
8189,1.6450000000000005,0,0.5931949615478516,0,3,5,0,0,1,0.0033759947529890463,0.0015172157263507015,1.4982725414964888
8190,-0.1625,0,0.641495943069458,0,1,13,0,0,1,-0.019298319592727,6.798331491623402e-05,1.5908553258136466
8191,2.757499999999999,0,0.5902645587921143,0,2,11,0,1,0,0.0037733046036144656,0.0017597003941637454,1.5019633615458454
8192,-0.1375,0,0.5948715209960938,0,0,11,0,0,0,-0.017365236645909374,1.0590322882420011e-05,1.5889498050566073
8193,-0.06250000000000001,0,0.6400821208953857,0,2,7,0,0,1,-0.010114810420890095,0.0004672792129020781,1.5788237971288186
8194,3.022499999999999,0,0.5957825183868408,0,4,9,0,0,2,0.04887865606212506,0.008793162767105152,1.4138350188732147
8195,2.2424999999999966,0,0.5970447063446045,0,3,7,0,0,1,0.004684117014726829,0.003693856277296636,1.4724878806758812
8196,1.9224999999999997,0,0.6427359580993652,0,2,4,0,1,1,-0.009230116089047105,0.00169342347972776,1.5532946570052042
8197,1.0375,0,0.608198881149292,0,2,9,1,1,1,-0.022146421665739685,0.00013868425571226059,1.5856544540988073
8198,1.2574999999999998,0,0.6553256511688232,0,2,3,0,1,0,-0.011871377635678207,0.0003150445454769158,1.560653539719405
8199,-0.0625,0,0.6121230125427246,0,0,5,0,0,0,-0.021281026484858658,0.00010852425230723043,1.598317857141848
8200,0.24000000000000016,0,0.5994095802307129,0,1,7,0,0,1,-0.015460524044034104,0.0002883010678117851,1.570571896102693
8201,-0.08750000000000001,0,0.6476576328277588,0,0,7,0,0,0,-0.022496547722430142,0.00013504798971491317,1.5924020994592596
8202,0.22750000000000015,0,0.5808136463165283,0,2,11,0,0,1,-0.010469466896244773,0.000834801918687581,1.545794799372002
8203,-0.075,0,0.5785105228424072,0,0,6,0,0,0,-0.019441179094698145,6.434974286742043e-05,1.577783205994853
8204,1.0100000000000002,0,0.6402420997619629,0,2,4,0,1,1,-0.01813437041602339,1.4043185454553569e-05,1.599312127740295
8205,1.7599999999999987,0,0.6109702587127686,0,1,5,0,0,0,-0.00101538716936139,0.0014190874582488918,1.4751809989964522
8206,3.454999999999999,0,0.6126010417938232,0,3,3,0,2,0,0.010223086919049145,0.002093036489935608,1.4567960947752
8207,2.1975000000000002,0,0.6441361904144287,0,2,7,0,1,1,-0.008028789595873267,0.0010334338970664995,1.5408073128373534
8208,-0.2,0,0.6070542335510254,0,0,16,0,0,0,-0.025876200792414168,0.00024607926858272796,1.5865930407135573
8209,-0.11249999999999999,0,0.6522347927093506,0,1,9,0,0,1,-0.02332493977586704,0.00015593144329154865,1.5938878666471552
8210,-0.037500000000000006,0,0.6117029190063477,0,3,5,0,0,2,-0.028017382689372254,0.00042724953115034917,1.588698050490132
8211,2.415,0,0.6113922595977783,0,3,3,0,2,1,-0.00742402633531364,0.0003781639172505279,1.5566235604109588
8212,-0.0625,0,0.6565539836883545,0,0,5,0,0,0,-0.023856214954759238,0.00016279499420202852,1.594946049981647
8213,1.0025000000000002,0,0.6040606498718262,0,1,10,0,1,0,-0.0178830758927183,1.154695812872259e-05,1.591305846417392
8214,-0.0625,0,0.6042032241821289,0,1,5,0,0,1,-0.023853516913260573,0.00016551485137598294,1.583377997080485
8215,2.27,0,0.650047779083252,0,2,5,1,1,1,-0.012156604323536158,0.0005161411968953964,1.5584850774870977
8216,2.102499999999999,0,0.6004495620727539,0,1,2,0,1,0,-0.002625604276545346,0.0013627182530761704,1.521807375881407
8217,1.5075,0,0.6575713157653809,0,1,5,0,1,0,-0.007965569358526006,0.0004609754614557084,1.557636045195438
8218,-0.05,0,0.5912377834320068,0,1,4,0,0,1,-0.022492108418157804,0.00015736079795510878,1.5886556980786501
8219,-0.05,0,0.604119062423706,0,1,4,0,0,1,-0.017639948331095556,7.2197548133092595e-06,1.582112752728992
8220,-0.0625,0,0.6587765216827393,0,0,5,0,0,0,-0.017356468791452546,7.586992385439012e-06,1.5827534154609397
8221,-0.1025,0,0.6158161163330078,0,2,12,0,0,1,-0.0257850120930622,0.00020243269989430256,1.5739167718975633
8222,-0.1,0,0.6133565902709961,0,0,8,0,0,0,-0.026999653472254675,0.00022854373384850952,1.571773072083791
8223,0.9900000000000002,0,0.6650054454803467,0,1,6,0,1,0,-0.021219654284693575,9.792712715897698e-05,1.5820728474193149
8224,-0.037500000000000006,0,0.6103909015655518,0,0,3,0,0,0,-0.017617168344764244,6.615659052319986e-06,1.5932220364058458
8225,2.064999999999998,0,0.6920599937438965,0,1,4,0,1,0,-0.0029698217231607822,0.0016130949043435716,1.508320970667733
8226,-0.0625,0,0.6047258377075195,0,0,5,0,0,0,-0.017804537692831624,1.6801904728394626e-05,1.594617768570229
8227,5.9174999999999995,0,0.6149210929870605,0,2,2,0,0,0,0.036284473556507796,0.007036326056538611,1.2928034326544515
8228,-0.125,0,0.6587097644805908,0,0,10,0,0,0,-0.01748747805443903,7.777477183485366e-06,1.5728621504924916
8229,0.6274999999999994,0,0.5952041149139404,0,2,4,0,0,1,-0.0013828787918168071,0.0015652955069036442,1.5178046491410997
8230,-0.0625,0,0.599860429763794,0,0,5,0,0,0,-0.018012724773682376,1.0067440979952577e-05,1.5983950793743134
8231,6.0849999999999955,0,0.6555273532867432,0,3,3,0,2,0,0.04544647860651215,0.007039642251655298,1.3262023081382115
8232,-0.0625,0,0.6113953590393066,0,0,5,0,0,0,-0.021589481651231094,0.0001161224563813814,1.5750326459054595
8233,-0.037500000000000006,0,0.6123547554016113,0,0,3,0,0,0,-0.01707077842136776,1.026919075467748e-05,1.5859905106049994
8234,-0.075,0,0.6506626605987549,0,0,6,0,0,0,-0.0173772062709624,1.0158883504628334e-05,1.5807793504661984
8235,1.6150000000000002,0,0.6067240238189697,0,2,7,0,1,1,0.002279916610051359,0.0018427697415292303,1.5246402361878642
8236,3.0075000000000003,0,0.6736733913421631,0,2,3,0,2,0,-0.00010700384586083671,0.0013204107549956588,1.494299194879002
8237,-0.1,0,0.6006820201873779,0,2,8,0,0,2,-0.016767307883128524,2.7565837436232214e-05,1.5672950258961431
8238,-0.025000000000000005,0,0.6073520183563232,0,1,4,0,0,0,-0.022016074189364354,0.00012300486388542488,1.587133197872727
8239,1.8875000000000002,0,0.6606698036193848,0,1,2,0,1,0,0.18937185017340302,0.7155493000025775,1.5306575778457854
8240,0.07750000000000003,0,0.6212344169616699,0,1,5,0,0,1,-0.020333395184328158,0.0004212602773576219,1.5595215183717235
8241,-0.037500000000000006,0,0.6486842632293701,0,2,7,0,0,1,-0.01582886915895398,0.00017666859790348925,1.5721243178402935
8242,-0.08750000000000001,0,0.6052236557006836,0,0,7,0,0,0,-0.021387780197309674,0.00012007107747192922,1.567370641010779
8243,1.4350000000000003,0,0.6154451370239258,0,1,3,0,1,0,-0.017704584049405874,0.0003835138003885774,1.5577977697054546
8244,4.372499999999999,0,0.6579968929290771,0,5,3,1,2,2,0.01925587286327586,0.003410464113192186,1.4717094445670091
8245,-0.05,0,0.6057093143463135,0,0,4,0,0,0,-0.01725401405107092,7.2765646313668585e-06,1.57955061506342
8246,-0.05,0,0.6004238128662109,0,0,4,0,0,0,-0.017813825272713548,2.1225235468686962e-05,1.581632979490139
8247,0.3825000000000003,0,0.6717803478240967,0,1,5,0,0,0,-0.013135419166819366,0.0002786374814494763,1.5630800977901176
8248,1.6749999999999996,0,0.6225945949554443,0,2,7,0,1,1,-0.008510686461468813,0.0004308831329613818,1.5546408499832505
8249,0.15500000000000008,0,0.5973937511444092,0,1,4,0,0,0,-0.015642886248382705,0.0001017520134246911,1.562374939521154
8250,-0.08750000000000001,0,0.6375350952148438,0,0,7,0,0,0,-0.017420327127048815,1.3509312748419782e-05,1.5881125187432323
8251,0.7099999999999995,0,0.5863516330718994,0,1,6,0,0,0,-0.007107878466033271,0.0014058898573523987,1.542230577380569
8252,5.620000000000005,0,0.6164865493774414,0,2,4,0,1,0,0.02544883719248766,0.006425603956346572,1.3759086866069723
8253,-0.075,0,0.6450204849243164,0,0,6,0,0,0,-0.01739475164665944,1.2771879915883883e-05,1.586587083560449
8254,-0.07500000000000001,0,0.595266580581665,0,0,6,0,0,0,-0.017778856326239528,9.602044655924036e-06,1.5892175259413541
8255,-0.05,0,0.654224157333374,0,0,4,0,0,0,-0.01783303168809248,1.1864436332795831e-05,1.5989999738004472
8256,-0.05,0,0.5992343425750732,0,0,4,0,0,0,-0.02208908452410941,0.00013440285292729427,1.5889793899324207
8257,-0.1125,0,0.5938842296600342,0,0,9,0,0,0,-0.026244519356017314,0.00024122513476447917,1.561685508048093
8258,-0.0625,0,0.6431207656860352,0,2,5,0,0,2,-0.017629519191191153,9.33778493797854e-06,1.5764176691019975
8259,-0.0625,0,0.6048507690429688,0,0,5,0,0,0,-0.01778805371011711,1.1385773918578762e-05,1.5889835986826155
8260,-0.08750000000000001,0,0.6075191497802734,0,0,7,0,0,0,-0.022881210747140425,0.00013844373821271156,1.5908902640695928
8261,0.0225,0,0.6416449546813965,0,2,5,0,0,0,-0.012509648851981319,0.0006910120172465078,1.5731599628925323
8262,-0.07500000000000001,0,0.5957117080688477,0,0,6,0,0,0,-0.01743866442012842,7.908806272017144e-06,1.5908553688614457
8263,-0.025,0,0.6403639316558838,0,0,2,0,0,0,-0.01771595673980536,7.994114074769028e-06,1.5790182826695618
8264,2.8324999999999965,0,0.6006991863250732,0,2,6,0,0,1,0.03971335397498613,0.005872926694716297,1.4425746787477423
8265,-0.0625,0,0.6077988147735596,0,1,5,0,0,1,-0.01721562694378749,5.8904646483778405e-06,1.5729286383699486
8266,0.0,0,0.6491372585296631,0,2,5,0,0,1,-0.008959259674022044,0.0005014187373131423,1.5797095740282976
8267,-0.0625,0,0.6036586761474609,0,1,5,0,0,1,-0.025399137978200557,0.0004664729334257746,1.5800195755781952
8268,0.1275,0,0.6114485263824463,0,1,7,0,0,0,-0.014551986672881025,0.00012226923676916698,1.5732474558883243
8269,-0.0875,0,0.633120059967041,0,0,7,0,0,0,-0.02181634273276561,0.00011731239939685286,1.5898209699877985
8270,-0.0875,0,0.6111531257629395,0,0,7,0,0,0,-0.017563102335703594,8.399035535445453e-06,1.595801654789183
8271,0.545,0,0.6076004505157471,0,2,7,0,0,2,-0.009932682620947837,0.0007659635086668958,1.520782357012784
8272,-0.025000000000000005,0,0.6525278091430664,0,1,4,0,0,0,-0.01539090783680203,0.0002464204876405959,1.5519616565218677
8273,2.677500000000001,0,0.6033344268798828,0,2,7,0,0,1,0.0007012099872722687,0.003034415617410927,1.4630592101150088
8274,-0.037500000000000006,0,0.6096839904785156,0,1,5,0,0,0,-0.01846170129633888,2.9490256391087733e-05,1.6006898328110024
8275,-0.07500000000000001,0,0.66513991355896,0,0,6,0,0,0,-0.017347994191503083,7.812348523746946e-06,1.5865985022650824
8276,0.9874999999999999,0,0.6038198471069336,0,1,3,0,1,0,-0.022130587353819498,0.00012663985723360602,1.5984828439023757
8277,-0.0875,0,0.5985026359558105,0,0,7,0,0,0,-0.01751431692564101,8.011648636326904e-06,1.5837227470344966
8278,0.05,0,0.6607396602630615,0,1,9,0,0,0,-0.017763824616041448,6.0781157199353814e-05,1.5696277684635587
8279,-0.0875,0,0.5983772277832031,0,0,7,0,0,0,-0.01732137077919173,6.921800818969019e-06,1.5830933650334673
8280,-0.0875,0,0.5886421203613281,0,0,7,0,0,0,-0.017064472927746398,6.431084074301562e-06,1.5968124126946484
8281,1.3649999999999998,0,0.6656181812286377,0,2,3,0,0,0,0.006791829618763314,0.00205451838832406,1.5323510738434616
8282,0.0125,0,0.612199068069458,0,3,1,0,0,2,-0.017290239377568167,7.495944142380491e-05,1.5842594195295263
8283,-0.07500000000000001,0,0.6004040241241455,0,0,6,0,0,0,-0.017774425127922936,3.348285129085808e-05,1.5770233615680977
8284,4.877499999999997,0,0.6646256446838379,0,2,3,0,1,0,0.020253671742803243,0.007852528547473198,1.4199155386951234
8285,-0.1375,0,0.5905425548553467,0,2,11,0,0,2,-0.017457777151355037,7.120333688681487e-06,1.5818949220357117
8286,-0.11250000000000002,0,0.648078441619873,0,1,9,0,0,1,-0.021370076272567668,0.0001239010275956113,1.5778111307709306
8287,-0.05,0,0.5906264781951904,0,0,4,0,0,0,-0.01736112437383444,7.319312567778731e-06,1.5941758166860653
8288,0.9274999999999999,0,0.6034505367279053,0,3,11,0,1,2,-0.017213854632616318,6.983264922306232e-06,1.5802255780608565
8289,-0.0875,0,0.6416447162628174,0,0,7,0,0,0,-0.01731893208084835,6.6159839225616775e-06,1.582516536668495
8290,-0.07500000000000001,0,0.5943810939788818,0,0,6,0,0,0,-0.017255883189608103,5.962526089608137e-06,1.5917010362501498
8291,1.0725000000000002,0,0.5991160869598389,0,1,4,0,1,0,0.25099098265895414,0.710007522265255,1.5662069276527122
8292,1.3500000000000008,0,0.6446964740753174,0,3,4,0,0,2,0.013656216182021633,0.0037703422059444276,1.4994592258223782
8293,-0.1,0,0.6152243614196777,0,0,8,0,0,0,-0.016934349382710125,5.562329675879297e-06,1.5900380975670285
8294,0.7774999999999995,0,0.6161079406738281,0,3,6,0,0,2,-0.01345500246949356,0.0009973184656440956,1.5322271602021322
8295,1.677499999999999,0,0.6569275856018066,0,2,2,0,0,0,-0.005428684107890284,0.0005740943981924074,1.5328053263602432
8296,0.19000000000000014,0,0.6087090969085693,0,1,3,0,0,0,-0.010966957512277144,0.0006428763359654798,1.556521920694245
8297,-0.0625,0,0.6005873680114746,0,0,5,0,0,0,-0.021071582325492742,0.00012081386927537467,1.5906656958438734
8298,-0.0625,0,0.6398231983184814,0,0,5,0,0,0,-0.017539385395745438,1.0751245265784222e-05,1.596467618589048
8299,1.5825000000000005,0,0.6046972274780273,0,2,6,0,1,1,-0.016723521950620192,0.0004325184208353841,1.5359839256162995
8300,-0.075,0,0.6536126136779785,0,0,6,0,0,0,-0.03016839106567204,0.0003553932322771552,1.584840554881979
8301,2.75,0,0.5956442356109619,0,2,7,1,2,0,0.0015287436544895155,0.0014497755666201017,1.5403977820166834
8302,0.9499999999999998,0,0.6060783863067627,0,2,6,0,1,1,-0.017162857391802525,4.115223891708503e-05,1.584383269151052
8303,-0.07500000000000001,0,0.634310245513916,0,1,6,0,0,1,-0.016446807137173086,2.3855039136429274e-05,1.5792956263930709
8304,-0.075,0,0.5830702781677246,0,0,6,0,0,0,-0.01720522504075672,7.040650274452422e-06,1.5733350978957281
8305,0.027499999999999993,0,0.5971438884735107,0,3,6,0,0,2,-0.008662189494956424,0.000564912890286589,1.585159706848639
8306,2.374999999999999,0,0.6523375511169434,0,3,4,0,1,2,0.00468009892695894,0.0016998436716663542,1.494919408250738
8307,-0.0625,0,0.5720736980438232,0,3,5,0,0,3,-0.01314392547916483,0.0005842439262848299,1.5806402530935075
8308,4.965,0,0.5947566032409668,0,3,8,0,1,2,0.033714935851835263,0.006348799922003117,1.417850363033789
8309,1.1900000000000002,0,0.6452491283416748,0,1,2,0,1,0,-0.02164006081444246,0.00025932911874191087,1.5703137152724798
8310,1.0950000000000004,0,0.5984039306640625,0,4,2,0,0,2,-0.005760326369286136,0.0017092851226486944,1.4838293459680345
8311,3.842499999999999,0,0.6413686275482178,0,2,11,1,2,0,0.0040199533794765124,0.0017253627507575918,1.512069508433342
8312,1.0125,0,0.5971403121948242,0,1,5,0,0,0,-0.010435287176665885,0.0006724173755975378,1.5540692292981675
8313,1.035,0,0.5922505855560303,0,1,3,0,1,0,-0.01457965968142229,0.00010659503454269738,1.597987401264685
8314,1.57,0,0.643364667892456,0,1,5,0,1,0,-0.009146389370370243,0.00039009721835753453,1.5854448687147213
8315,1.6749999999999965,0,0.5901432037353516,0,2,7,0,0,1,0.00743704438382001,0.0033850927871533314,1.4936105482004307
8316,4.6374999999999975,0,0.6048362255096436,0,3,2,1,1,0,0.0244296107492927,0.004357277314052227,1.3989229952847517
8317,-0.1,0,0.638441801071167,0,0,8,0,0,0,-0.01723152067926195,8.88045665771699e-06,1.5940608658172468
8318,2.7225,0,0.5895867347717285,0,2,9,0,2,0,-0.010616632963151289,0.0013372356043444657,1.5529476580796417
8319,1.0675000000000001,0,0.5976989269256592,0,3,4,0,1,1,-0.022843955343382225,0.00020697110739096057,1.5835154255231223
8320,2.5774999999999975,0,0.6284091472625732,0,3,6,0,1,2,-0.001850767138724528,0.0014371429135257427,1.4764122355867315
8321,4.142499999999991,0,0.5985686779022217,0,2,8,0,1,0,0.02412721708296212,0.004027982349542092,1.4251567130839382
8322,1.2775,0,0.6576831340789795,0,2,7,0,1,1,-0.012483047446477467,0.0007101184214187274,1.5516409873962402
8323,-0.037500000000000006,0,0.587780237197876,0,0,3,0,0,0,-0.01828732384644725,8.822811553969495e-06,1.5868798383960017
8324,2.0899999999999963,0,0.6090109348297119,0,4,7,0,0,2,0.0020903152784470594,0.0019125442079167348,1.4672944440885827
8325,1.5075,0,0.6319329738616943,0,1,14,0,1,0,-0.011802904790750258,0.0004122626736189576,1.5344671066160556
8326,1.6625000000000005,0,0.5926187038421631,0,2,8,1,1,1,-0.006905540358275175,0.0008915410684374414,1.5626921190155878
8327,-0.1,0,0.5977952480316162,0,3,8,0,0,3,-0.017908161031772143,1.7431802125884085e-05,1.5735010780670025
8328,-0.1375,0,0.6400160789489746,0,0,11,0,0,0,-0.01733065945855169,1.4334860197385136e-05,1.5837266665917855
8329,-0.09999999999999999,0,0.5939347743988037,0,1,8,0,0,1,-0.02452227295617814,0.00018052009450864666,1.5896032022105322
8330,-0.125,0,0.6476833820343018,0,1,10,0,0,1,-0.026611722350396494,0.00024062598298875223,1.5871454576651256
8331,0.2750000000000001,0,0.5885508060455322,0,1,8,0,0,0,-0.017418488420339093,0.0002921218711366861,1.5845852538391396
8332,-0.05,0,0.5920288562774658,0,0,4,0,0,0,-0.01829520970824416,1.2432429455552888e-05,1.5966702335410647
8333,-0.08000000000000002,0,0.6386215686798096,0,1,9,0,0,0,-0.01786096818762383,3.3023703647038096e-05,1.5757233489442755
8334,-0.0625,0,0.5750570297241211,0,2,5,0,0,2,-0.01857384975516686,5.544855408537701e-05,1.568453038180316
8335,1.1350000000000002,0,0.5885217189788818,0,1,4,0,1,0,-0.013955826690006588,0.0001464750948020746,1.5869654692985393
8336,2.965,0,0.6454305648803711,0,3,5,0,1,2,0.017242560128646868,0.004158288521621384,1.539751962379173
8337,1.4324999999999983,0,0.5939784049987793,0,1,11,0,0,0,-0.001022945541922969,0.001832308239227753,1.5065775083170998
8338,1.0725,0,0.5930728912353516,0,2,11,0,1,1,-0.017867341879065392,1.690247979749157e-05,1.5877557893594108
8339,1.5949999999999969,0,0.6338884830474854,0,4,7,0,0,3,0.007353859005012996,0.0020536885412811273,1.4981882726704632
8340,2.794999999999997,0,0.5946264266967773,0,5,9,0,0,3,0.012614015282856092,0.0035312501297223254,1.4253771244375795
8341,-0.1,0,0.6533091068267822,0,2,10,0,0,1,-0.018903556133241014,5.956152083981844e-05,1.5904803331251498
8342,1.92,0,0.5934498310089111,0,4,7,0,1,3,-0.012173354043625295,0.0007367784000896645,1.5171193646060095
8343,-0.037500000000000006,0,0.5914225578308105,0,0,3,0,0,0,-0.01756581633903638,1.6937544302612033e-05,1.6012465390894148
8344,1.2200000000000002,0,0.6388258934020996,0,2,4,0,1,0,-0.0036440437780348245,0.0008585725577188093,1.5832869576083288
8345,-0.1375,0,0.5938963890075684,0,0,11,0,0,0,-0.02256993563949234,0.00013075533137728456,1.5905074344740975
8346,-0.16249999999999998,0,0.5879552364349365,0,1,13,0,0,1,-0.019803026268534637,5.8821123936235296e-05,1.5916162651998025
8347,-0.16250000000000003,0,0.6302297115325928,0,1,13,0,0,1,-0.019640967292987085,0.00010286707487226854,1.5649662757361376
8348,3.7274999999999965,0,0.5948221683502197,0,5,4,0,1,3,0.003852130459293862,0.005074515467392248,1.4840131341307252
8349,0.9275,0,0.6326272487640381,0,1,9,0,1,0,-0.016299869891049132,3.644598060042347e-05,1.578743546097367
8350,1.5800000000000003,0,0.6128067970275879,0,4,2,0,1,1,-0.003233479327280764,0.0008729474446282082,1.5423113505045571
8351,2.6799999999999966,0,0.6020214557647705,0,2,6,0,1,0,0.0062466495653131495,0.00196563781881723,1.5299270980887942
8352,-0.1375,0,0.6491003036499023,0,0,11,0,0,0,-0.020859665082146726,0.00010884998489832273,1.5912128852473364
8353,2.7224999999999966,0,0.5950150489807129,0,2,7,0,1,1,0.0068003007003830515,0.0029430107029586763,1.5086560161025437
8354,-0.125,0,0.5906884670257568,0,0,10,0,0,0,-0.022302262364300315,0.00011569776393787693,1.5941365824805367
8355,0.14750000000000013,0,0.6528904438018799,0,2,4,0,0,2,-0.005489504568416763,0.0007089509826015562,1.558440762537497
8356,2.895000000000003,0,0.5929427146911621,0,3,7,0,0,2,0.01175498607120028,0.0037963430867017636,1.4899026381748695
8357,-0.125,0,0.5979268550872803,0,8,10,0,0,8,-0.022702599246123875,0.00015059685858842748,1.5741411833851426
8358,-0.15000000000000002,0,0.6342620849609375,0,0,12,0,0,0,-0.02719820734906804,0.00024879518434023774,1.5940154603234045
8359,-0.0875,0,0.574610710144043,0,0,7,0,0,0,-0.01822670111087737,1.6865157627280222e-05,1.5965111675085844
8360,1.2874999999999985,0,0.605466365814209,0,3,2,0,0,1,-0.005555803641780383,0.0006351859682433765,1.5316001060936184
8361,0.43000000000000016,0,0.6509196758270264,0,1,8,0,0,0,-0.014048501762940925,0.0008839689320389897,1.557456605412342
8362,-0.1,0,0.5933215618133545,0,2,8,0,0,2,-0.023041282254443678,0.00041520331031724705,1.5829490533581485
8363,-0.1,0,0.6010134220123291,0,1,8,0,0,1,-0.017719159372737287,2.8267010693064292e-05,1.590478265727008
8364,-0.1125,0,0.6451976299285889,0,2,9,0,0,2,-0.02112154783336101,0.00010537267080031106,1.574999314767343
8365,1.4750000000000003,0,0.612666130065918,0,2,3,0,1,0,-0.01842824192027803,5.756516951003523e-05,1.583422416890109
8366,1.5074999999999998,0,0.6456048488616943,0,1,5,0,1,0,-0.007841089826629118,0.0010341145368670545,1.5599622284924541
8367,1.4799999999999998,0,0.5879318714141846,0,5,15,0,0,4,-0.0016743661145921084,0.0014569037988487086,1.5303393911432335
8368,1.035,0,0.611170768737793,0,2,4,0,1,1,-0.017626345640531293,0.00017994963277034127,1.5771974391407437
8369,-0.175,0,0.660207986831665,0,0,14,0,0,0,-0.023300922682715785,0.0001803764178411224,1.5889845104129225
8370,1.7550000000000001,0,0.6000690460205078,0,2,8,0,1,0,-0.009071258970329331,0.0007417503976589777,1.5400163454038125
