Episode,Avg Reward,Total Tasks,Episode Time
2137,0.0,0,0.707277774810791
2138,0.0,0,0.7213354110717773
2139,0.0,0,0.7576215267181396
2140,0.0,0,0.721118688583374
2141,0.0,0,0.6981058120727539
2142,0.0,0,0.6941475868225098
2143,0.0,0,0.7679715156555176
2144,0.0,0,0.6961264610290527
2145,0.0,0,0.7099957466125488
2146,0.0,0,0.7447121143341064
2147,0.0,0,0.705437421798706
2148,0.0,0,0.6976664066314697
2149,0.0,0,0.7413113117218018
2150,0.0,0,0.7306656837463379
2151,0.0,0,0.751690149307251
2152,0.0,0,0.6736857891082764
2153,0.0,0,0.680584192276001
2154,0.0,0,0.7374331951141357
2155,0.0,0,0.7128643989562988
2156,0.0,0,0.7013516426086426
2157,0.0,0,0.6827847957611084
2158,0.0,0,0.748302698135376
2159,0.0,0,0.6734499931335449
2160,0.0,0,0.7062640190124512
2161,0.0,0,0.7723519802093506
2162,0.0,0,0.7100448608398438
2163,0.0,0,0.677433967590332
2164,0.0,0,0.7602181434631348
2165,0.375,1,0.7012708187103271
2166,0.0,0,0.6849253177642822
2167,0.0,0,0.7485809326171875
2168,0.0,0,0.6959116458892822
2169,0.0,0,0.6862080097198486
2170,0.0,0,0.7520580291748047
2171,0.0,0,0.6918015480041504
2172,0.0,0,0.6904430389404297
2173,0.0,0,0.6955819129943848
2174,0.0,0,0.6873250007629395
2175,0.0,0,0.7037427425384521
2176,0.0,0,0.7515194416046143
2177,0.0,0,0.7053742408752441
2178,0.25,1,0.6968259811401367
2179,0.0,0,0.6907200813293457
2180,0.0,0,0.7623047828674316
2181,0.0,0,0.7057580947875977
2182,0.0,0,0.7028908729553223
2183,0.25,1,0.7531993389129639
2184,0.0,0,0.723397970199585
2185,0.0,0,0.7239327430725098
2186,0.0,0,0.7677104473114014
2187,0.0,0,0.6989073753356934
2188,0.0,0,0.7229387760162354
2189,0.0,0,0.762310266494751
2190,0.0,0,0.7063376903533936
2191,0.0,0,0.6764211654663086
2192,0.0,0,0.7106623649597168
2193,0.0,0,0.6973371505737305
2194,0.0,0,0.6921422481536865
2195,0.0,0,0.6946465969085693
2196,0.0,0,0.7710354328155518
2197,0.0,0,0.723334789276123
2198,0.0,0,0.7605748176574707
2199,0.0,0,0.7144894599914551
2200,0.0,0,0.7126197814941406
2201,0.0,0,0.7264220714569092
2202,0.0,0,0.7999880313873291
2203,0.0,0,0.7311229705810547
2204,0.0,0,0.6917455196380615
2205,0.0,0,0.7614002227783203
2206,0.0,0,0.69260573387146
2207,0.0,0,0.7514662742614746
2208,0.0,0,0.7038333415985107
2209,0.25,1,0.6910040378570557
2210,0.0,0,0.7008211612701416
2211,0.0,0,0.7450017929077148
2212,0.25,1,0.7030508518218994
2213,0.0,0,0.7248077392578125
2214,0.0,0,0.7553553581237793
2215,0.0,0,0.6876993179321289
2216,0.0,0,0.692835807800293
2217,0.0,0,0.7689924240112305
2218,0.0,0,0.7054398059844971
2219,0.0,0,0.7508609294891357
2220,0.25,1,0.696946382522583
2221,0.0,0,0.7051553726196289
2222,0.0,0,0.7997138500213623
2223,0.0,0,0.7084441184997559
2224,0.0,0,0.732475996017456
2225,0.0,0,0.7546968460083008
2226,0.0,0,0.7052743434906006
2227,0.0,0,0.6994705200195312
2228,0.0,0,0.790076732635498
2229,0.0,0,0.7135200500488281
2230,0.0,0,0.699265718460083
2231,0.0,0,0.7093925476074219
2232,0.0,0,0.7500042915344238
2233,0.0,0,0.7269027233123779
2234,0.0,0,0.7188148498535156
2235,0.0,0,0.7496910095214844
2236,0.0,0,0.7170562744140625
2237,0.0,0,0.6983771324157715
2238,0.0,0,0.7620561122894287
2239,0.0,0,0.706432580947876
2240,0.25,1,0.7126460075378418
2241,0.0,0,0.7508337497711182
2242,0.0,0,0.6850783824920654
2243,0.0,0,0.6957190036773682
2244,0.0,0,0.7363743782043457
2245,0.0,0,0.703887939453125
2246,0.0,0,0.6939902305603027
2247,0.0,0,0.740398645401001
2248,0.0,0,0.7086083889007568
2249,0.0,0,0.7353630065917969
2250,0.0,0,0.7346100807189941
2251,0.25,1,0.7038567066192627
2252,0.0,0,0.7089173793792725
2253,0.0,0,0.7625079154968262
2254,0.0,0,0.7070519924163818
2255,0.0,0,0.722109317779541
2256,0.25,1,0.7625288963317871
2257,0.0,0,0.6998553276062012
2258,0.0,0,0.6921310424804688
2259,0.0,0,0.7499775886535645
2260,0.0,0,0.6980390548706055
2261,0.25,1,0.692713737487793
2262,0.0,0,0.7358570098876953
2263,0.0,0,0.6975243091583252
2264,0.0,0,0.6941211223602295
2265,0.0,0,0.7093186378479004
2266,0.0,0,0.7489838600158691
2267,0.0,0,0.7124521732330322
2268,0.0,0,0.7086343765258789
2269,0.0,0,0.7536501884460449
2270,0.0,0,0.6632983684539795
2271,0.0,0,0.6811408996582031
2272,0.0,0,0.7440977096557617
2273,0.0,0,0.6930243968963623
2274,0.0,0,0.703944206237793
2275,0.0,0,0.7586102485656738
2276,0.0,0,0.7161309719085693
2277,0.0,0,0.696617841720581
2278,0.25,1,0.745549201965332
2279,0.0,0,0.6716761589050293
2280,0.0,0,0.6925163269042969
2281,0.0,0,0.7660222053527832
2282,0.0,0,0.6967272758483887
2283,0.0,0,0.71026611328125
2284,0.0,0,0.7396798133850098
2285,0.0,0,0.6850392818450928
2286,0.0,0,0.6980910301208496
2287,0.0,0,0.7520203590393066
2288,0.0,0,0.706230878829956
2289,0.25,1,0.7008566856384277
2290,0.0,0,0.7524349689483643
2291,0.0,0,0.7022421360015869
2292,0.25,1,0.6926891803741455
2293,0.0,0,0.7529351711273193
2294,0.0,0,0.7160646915435791
2295,0.0,0,0.6850059032440186
2296,0.0,0,0.7538495063781738
2297,0.0,0,0.7065467834472656
2298,0.0,0,0.6802494525909424
2299,0.0,0,0.6859195232391357
2300,0.0,0,0.7582166194915771
2301,0.0,0,0.6941564083099365
2302,0.0,0,0.7010705471038818
2303,0.0,0,0.7709333896636963
2304,0.25,1,0.7059319019317627
2305,0.0,0,0.6971960067749023
2306,0.0,0,0.7430505752563477
2307,0.0,0,0.6978228092193604
2308,0.0,0,0.6933624744415283
2309,0.0,0,0.7656714916229248
2310,0.25,1,0.6867895126342773
2311,0.0,0,0.6967606544494629
2312,0.0,0,0.748096227645874
2313,0.375,1,0.6914851665496826
2314,0.0,0,0.6787915229797363
2315,0.0,0,0.7420117855072021
2316,0.0,0,0.6868283748626709
2317,0.25,1,0.6778619289398193
2318,0.0,0,0.7104463577270508
2319,0.0,0,0.7646594047546387
2320,0.0,0,0.7094998359680176
2321,0.0,0,0.7509207725524902
2322,0.0,0,0.7055633068084717
2323,0.0,0,0.7035093307495117
2324,0.0,0,0.6983635425567627
2325,0.0,0,0.7393884658813477
2326,0.0,0,0.6922338008880615
2327,0.0,0,0.7084450721740723
2328,0.0,0,0.7605400085449219
2329,0.0,0,0.691164493560791
2330,0.0,0,0.7148332595825195
2331,0.0,0,0.7806541919708252
2332,0.0,0,0.7162518501281738
2333,0.0,0,0.6920051574707031
2334,0.0,0,0.7456018924713135
2335,0.0,0,0.6929049491882324
2336,0.0,0,0.6880195140838623
2337,0.0,0,0.7447307109832764
2338,0.0,0,0.7400789260864258
2339,0.0,0,0.734893798828125
2340,0.0,0,0.7510411739349365
2341,0.0,0,0.7172577381134033
2342,0.0,0,0.7112648487091064
2343,0.0,0,0.7550115585327148
2344,0.0,0,0.7027909755706787
2345,0.0,0,0.7171556949615479
2346,0.0,0,0.7615704536437988
2347,0.0,0,0.7070374488830566
2348,0.0,0,0.717827558517456
2349,0.0,0,0.7113521099090576
2350,0.0,0,0.7610862255096436
2351,0.0,0,0.7060983180999756
2352,0.0,0,0.688551664352417
2353,0.0,0,0.7606244087219238
2354,0.0,0,0.7141139507293701
2355,0.0,0,0.7014145851135254
2356,0.0,0,0.7468843460083008
2357,0.25,1,0.7054297924041748
2358,0.0,0,0.7221791744232178
2359,0.0,0,0.7511577606201172
2360,0.0,0,0.7362289428710938
2361,0.0,0,0.7013256549835205
2362,0.0,0,0.7549116611480713
2363,0.0,0,0.7063267230987549
2364,0.0,0,0.6925406455993652
2365,0.0,0,0.7539591789245605
2366,0.0,0,0.6831798553466797
2367,0.0,0,0.705782413482666
2368,0.0,0,0.7138400077819824
2369,0.0,0,0.7669596672058105
2370,0.0,0,0.7150478363037109
2371,0.0,0,0.7648484706878662
2372,0.0,0,0.7119278907775879
2373,0.0,0,0.7295413017272949
2374,0.0,0,0.7872402667999268
2375,0.0,0,0.7042412757873535
2376,0.0,0,0.7067205905914307
2377,0.0,0,0.72591233253479
2378,0.0,0,0.7304220199584961
2379,0.0,0,0.7102203369140625
2380,0.0,0,0.7065870761871338
2381,0.0,0,0.7528641223907471
2382,0.0,0,0.6992671489715576
2383,0.0,0,0.7082722187042236
2384,0.0,0,0.7640228271484375
2385,0.0,0,0.7117593288421631
2386,0.0,0,0.6945631504058838
2387,0.0,0,0.7635879516601562
2388,0.0,0,0.7011837959289551
2389,0.0,0,0.7062389850616455
2390,0.0,0,0.767634391784668
2391,0.25,1,0.7043652534484863
2392,0.5,2,0.6644997596740723
2393,0.0,0,0.7538886070251465
2394,0.0,0,0.7121617794036865
2395,0.0,0,0.7025532722473145
2396,0.0,0,0.7495484352111816
2397,0.0,0,0.7071638107299805
2398,0.0,0,0.6953628063201904
2399,0.0,0,0.7384672164916992
2400,0.375,1,0.6505849361419678
2401,0.0,0,0.6930668354034424
2402,0.0,0,0.7642009258270264
2403,0.0,0,0.7189536094665527
2404,0.0,0,0.7158079147338867
2405,0.0,0,0.7085254192352295
2406,0.0,0,0.7500209808349609
2407,0.0,0,0.6957015991210938
2408,0.0,0,0.6826577186584473
2409,0.0,0,0.7811646461486816
2410,0.375,1,0.7177834510803223
2411,0.0,0,0.7177474498748779
2412,0.375,1,0.7443854808807373
2413,0.0,0,0.6927046775817871
2414,0.0,0,0.7061858177185059
2415,0.0,0,0.7648599147796631
2416,0.25,1,0.6954271793365479
2417,0.0,0,0.7217979431152344
2418,0.0,0,0.767937183380127
2419,0.375,1,0.6994333267211914
2420,0.0,0,0.6977224349975586
2421,0.375,1,0.7063767910003662
2422,0.0,0,0.755622148513794
2423,0.0,0,0.6783709526062012
2424,0.0,0,0.6993319988250732
2425,0.25,1,0.7498245239257812
2426,0.0,0,0.7309556007385254
2427,0.0,0,0.7623627185821533
2428,0.0,0,0.704871654510498
2429,0.25,1,0.6935427188873291
2430,0.0,0,0.7509772777557373
2431,0.25,1,0.6959774494171143
2432,0.0,0,0.6944520473480225
2433,0.0,0,0.6948385238647461
2434,0.0,0,0.7630267143249512
2435,0.0,0,0.702467679977417
2436,0.0,0,0.7098374366760254
2437,0.0,0,0.7519397735595703
2438,0.0,0,0.7160460948944092
2439,0.0,0,0.7136297225952148
2440,0.25,1,0.7661943435668945
2441,0.0,0,0.7167458534240723
2442,0.0,0,0.7170934677124023
2443,0.0,0,0.7346718311309814
2444,0.0,0,0.690079927444458
2445,0.0,0,0.6988842487335205
2446,0.0,0,0.7725856304168701
2447,0.0,0,0.7163491249084473
2448,0.0,0,0.6940581798553467
2449,0.0,0,0.7597284317016602
2450,0.0,0,0.6847584247589111
2451,0.0,0,0.6853382587432861
2452,0.0,0,0.6971213817596436
2453,0.25,1,0.7395689487457275
2454,0.0,0,0.688610315322876
2455,0.25,1,0.770179271697998
2456,0.0,0,0.6959450244903564
2457,0.0,0,0.718372106552124
2458,0.0,0,0.710294246673584
2459,0.0,0,0.7206060886383057
2460,0.25,1,0.6930434703826904
2461,0.0,0,0.712238073348999
2462,0.0,0,0.7454867362976074
2463,0.0,0,0.688737154006958
2464,0.0,0,0.7072744369506836
2465,0.0,0,0.7503821849822998
2466,0.0,0,0.6804642677307129
2467,0.0,0,0.7016201019287109
2468,0.0,0,0.7539763450622559
2469,0.0,0,0.6992635726928711
2470,0.0,0,0.6546523571014404
2471,0.25,1,0.7279167175292969
2472,0.0,0,0.7037501335144043
2473,0.0,0,0.7066600322723389
2474,0.0,0,0.7445697784423828
2475,0.0,0,0.706390380859375
2476,0.0,0,0.6815905570983887
2477,0.0,0,0.7581567764282227
2478,0.0,0,0.7198097705841064
2479,0.0,0,0.6955962181091309
2480,0.0,0,0.7458829879760742
2481,0.0,0,0.6835517883300781
2482,0.0,0,0.681635856628418
2483,0.0,0,0.712306022644043
2484,0.0,0,0.6889328956604004
2485,0.0,0,0.7023236751556396
2486,0.0,0,0.7490465641021729
2487,0.0,0,0.6684126853942871
2488,0.0,0,0.6682257652282715
2489,0.0,0,0.7525143623352051
2490,0.0,0,0.695220947265625
2491,0.0,0,0.7061212062835693
2492,0.0,0,0.7421281337738037
2493,0.0,0,0.7009522914886475
2494,0.0,0,0.6907761096954346
2495,0.0,0,0.7564902305603027
2496,0.0,0,0.7029097080230713
2497,0.0,0,0.6803059577941895
2498,0.0,0,0.7568800449371338
2499,0.25,1,0.7056190967559814
2500,0.0,0,0.705101728439331
2501,0.0,0,0.7071335315704346
2502,0.0,0,0.7419178485870361
2503,0.0,0,0.7001345157623291
2504,0.0,0,0.7026758193969727
2505,0.0,0,0.7528524398803711
2506,0.25,1,0.6929178237915039
2507,0.0,0,0.6940970420837402
2508,0.0,0,0.7726564407348633
2509,0.0,0,0.7060136795043945
2510,0.0,0,0.6755435466766357
2511,0.0,0,0.7608063220977783
2512,0.0,0,0.6806821823120117
2513,0.0,0,0.7022604942321777
2514,0.0,0,0.7613966464996338
2515,0.0,0,0.7258696556091309
2516,0.0,0,0.6868367195129395
2517,0.25,1,0.7661013603210449
2518,0.25,1,0.68202805519104
2519,0.25,1,0.69903564453125
2520,0.0,0,0.7492218017578125
2521,0.0,0,0.7025187015533447
2522,0.0,0,0.708282470703125
2523,0.0,0,0.7641172409057617
2524,0.0,0,0.7242467403411865
2525,0.0,0,0.6910920143127441
2526,0.25,1,0.7081875801086426
2527,0.0,0,0.7577238082885742
2528,0.375,1,0.6935741901397705
2529,0.0,0,0.7025275230407715
2530,0.0,0,0.7645375728607178
2531,0.0,0,0.7134239673614502
2532,0.0,0,0.7038702964782715
2533,0.0,0,0.755608081817627
2534,0.0,0,0.701364278793335
2535,0.0,0,0.6866586208343506
2536,0.0,0,0.7495296001434326
2537,0.0,0,0.6990511417388916
2538,0.0,0,0.6710119247436523
2539,0.25,1,0.7487170696258545
2540,0.0,0,0.7099311351776123
2541,0.0,0,0.6889462471008301
2542,0.0,0,0.7425656318664551
2543,0.0,0,0.6894028186798096
2544,0.0,0,0.7322258949279785
2545,0.0,0,0.7829363346099854
2546,0.0,0,0.6833095550537109
2547,0.0,0,0.7060739994049072
2548,0.0,0,0.7976369857788086
2549,0.0,0,0.6539380550384521
2550,0.0,0,0.6886899471282959
2551,0.0,0,0.7096462249755859
2552,0.0,0,0.7626087665557861
2553,0.0,0,0.7063174247741699
2554,0.0,0,0.7224493026733398
2555,0.625,2,0.775916576385498
2556,0.0,0,0.7151312828063965
2557,0.0,0,0.7156651020050049
2558,0.0,0,0.7322099208831787
2559,0.0,0,0.6986777782440186
2560,0.0,0,0.6998419761657715
2561,0.0,0,0.7503237724304199
2562,0.0,0,0.7036032676696777
2563,0.0,0,0.6963682174682617
2564,0.0,0,0.7397713661193848
2565,0.0,0,0.7086901664733887
2566,0.0,0,0.6896510124206543
2567,0.0,0,0.7429120540618896
2568,0.0,0,0.6657328605651855
2569,0.0,0,0.6912586688995361
2570,0.0,0,0.762852668762207
2571,0.25,1,0.6769850254058838
2572,0.0,0,0.6963527202606201
2573,0.0,0,0.7494187355041504
2574,0.0,0,0.6953952312469482
2575,0.0,0,0.7167308330535889
2576,0.0,0,0.742379903793335
2577,0.0,0,0.6765182018280029
2578,0.0,0,0.6950147151947021
2579,0.0,0,0.7021512985229492
2580,0.0,0,0.7843761444091797
2581,0.0,0,0.7055783271789551
2582,0.0,0,0.7122354507446289
2583,0.0,0,0.769930362701416
2584,0.0,0,0.6738100051879883
2585,0.0,0,0.6872231960296631
2586,0.0,0,0.7711164951324463
2587,0.0,0,0.6962313652038574
2588,0.0,0,0.7181997299194336
2589,0.0,0,0.782808780670166
2590,0.0,0,0.7463538646697998
2591,0.0,0,0.7029738426208496
2592,0.0,0,0.7586073875427246
2593,0.375,1,0.7141263484954834
2594,0.0,0,0.6829819679260254
2595,0.0,0,0.6956989765167236
2596,0.0,0,0.7465701103210449
2597,0.0,0,0.6972506046295166
2598,0.0,0,0.683652400970459
2599,0.25,1,0.7220497131347656
2600,0.0,0,0.6949954032897949
2601,0.0,0,0.699030876159668
2602,0.25,1,0.7413694858551025
2603,0.0,0,0.6991996765136719
2604,0.0,0,0.6990458965301514
2605,0.0,0,0.7597405910491943
2606,0.0,0,0.7009439468383789
2607,0.0,0,0.6998951435089111
2608,0.25,1,0.7418820858001709
2609,0.0,0,0.6931700706481934
2610,0.0,0,0.6976542472839355
2611,0.0,0,0.760789155960083
2612,0.0,0,0.7160007953643799
2613,0.0,0,0.7143011093139648
2614,0.0,0,0.7694289684295654
2615,0.0,0,0.6801221370697021
2616,0.0,0,0.7016866207122803
2617,0.0,0,0.6577446460723877
2618,0.25,1,0.7482988834381104
2619,0.0,0,0.706122636795044
2620,0.0,0,0.7112927436828613
2621,0.0,0,0.7557885646820068
2622,0.0,0,0.7073287963867188
2623,0.0,0,0.7044157981872559
2624,0.0,0,0.7548105716705322
2625,0.375,1,0.6936893463134766
2626,0.0,0,0.7142212390899658
2627,0.0,0,0.7636504173278809
2628,0.0,0,0.7141594886779785
2629,0.0,0,0.7338683605194092
2630,0.0,0,0.7067787647247314
2631,0.25,1,0.7323439121246338
2632,0.0,0,0.6312603950500488
2633,0.0,0,0.7007274627685547
2634,0.0,0,0.7496464252471924
2635,0.75,2,0.6950933933258057
2636,0.25,1,0.7550287246704102
2637,0.0,0,0.6863381862640381
2638,0.0,0,0.6872079372406006
2639,0.0,0,0.6968784332275391
2640,0.5,2,0.7600009441375732
2641,0.0,0,0.6975243091583252
2642,0.0,0,0.7024874687194824
2643,0.0,0,0.7435948848724365
2644,0.0,0,0.6994397640228271
2645,0.0,0,0.6846063137054443
2646,0.0,0,0.7535281181335449
2647,0.0,0,0.694983720779419
2648,0.0,0,0.6929528713226318
2649,0.0,0,0.7488234043121338
2650,0.0,0,0.6963667869567871
2651,0.0,0,0.6919770240783691
2652,0.0,0,0.7824068069458008
2653,0.0,0,0.7015078067779541
2654,0.0,0,0.7021667957305908
2655,0.0,0,0.7429649829864502
2656,0.0,0,0.7034525871276855
2657,0.0,0,0.697094202041626
2658,0.0,0,0.7741773128509521
2659,0.0,0,0.6945414543151855
2660,0.0,0,0.7391657829284668
2661,0.0,0,0.7094664573669434
2662,0.0,0,0.7806880474090576
2663,0.0,0,0.7193357944488525
2664,0.0,0,0.7108268737792969
2665,0.0,0,0.7683820724487305
2666,0.0,0,0.6880900859832764
2667,0.0,0,0.7222959995269775
2668,0.0,0,0.7455477714538574
2669,0.0,0,0.6957228183746338
2670,0.0,0,0.7034115791320801
2671,0.0,0,0.7799224853515625
2672,0.0,0,0.724184513092041
2673,0.0,0,0.6967349052429199
2674,0.0,0,0.7439680099487305
2675,0.0,0,0.6530179977416992
2676,0.0,0,0.6567044258117676
2677,0.0,0,0.7527458667755127
2678,0.0,0,0.7044155597686768
2679,0.0,0,0.703239917755127
2680,0.0,0,0.6937961578369141
2681,0.0,0,0.7620229721069336
2682,0.0,0,0.6727719306945801
2683,0.0,0,0.6932146549224854
2684,0.0,0,0.7775096893310547
2685,0.0,0,0.6995813846588135
2686,0.0,0,0.7058002948760986
2687,0.0,0,0.7735860347747803
2688,0.0,0,0.7216081619262695
2689,0.0,0,0.7504012584686279
2690,0.0,0,0.763009786605835
2691,0.25,1,0.722724437713623
2692,0.5,2,0.7039189338684082
2693,0.0,0,0.727485179901123
2694,0.0,0,0.6843681335449219
2695,0.0,0,0.6770126819610596
2696,0.0,0,0.7293651103973389
2697,0.0,0,0.7277040481567383
2698,0.0,0,0.7155425548553467
2699,0.25,1,0.6897599697113037
2700,0.0,0,0.7705914974212646
2701,0.0,0,0.7167398929595947
2702,0.0,0,0.7197487354278564
2703,0.0,0,0.7727930545806885
2704,0.0,0,0.6845483779907227
2705,0.0,0,0.7054116725921631
2706,0.0,0,0.7436699867248535
2707,0.0,0,0.6991112232208252
2708,0.0,0,0.696544885635376
2709,0.0,0,0.7600486278533936
2710,0.0,0,0.6885628700256348
2711,0.0,0,0.6930618286132812
2712,0.0,0,0.6823582649230957
2713,0.0,0,0.7530341148376465
2714,0.0,0,0.6852641105651855
2715,0.0,0,0.7415633201599121
2716,0.0,0,0.6912310123443604
2717,0.25,1,0.7002789974212646
2718,0.0,0,0.715226411819458
2719,0.375,1,0.7662537097930908
2720,0.0,0,0.6773185729980469
2721,0.0,0,0.7025775909423828
2722,0.375,1,0.7659320831298828
2723,0.0,0,0.6952366828918457
2724,0.0,0,0.7207105159759521
2725,0.0,0,0.7613451480865479
2726,0.0,0,0.7195262908935547
2727,0.0,0,0.6942486763000488
2728,0.0,0,0.7689676284790039
2729,0.0,0,0.750521183013916
2730,0.0,0,0.7019364833831787
2731,0.0,0,0.753955602645874
2732,0.0,0,0.703528881072998
2733,0.25,1,0.6934664249420166
2734,0.0,0,0.7462880611419678
2735,0.0,0,0.7063422203063965
2736,0.0,0,0.6953051090240479
2737,0.25,1,0.7365190982818604
2738,0.0,0,0.6858062744140625
2739,0.0,0,0.6980185508728027
2740,0.0,0,0.7010016441345215
2741,0.0,0,0.7406680583953857
2742,0.0,0,0.6921014785766602
2743,0.0,0,0.6930930614471436
2744,0.0,0,0.7501442432403564
2745,0.0,0,0.6967875957489014
2746,0.0,0,0.78517746925354
2747,0.0,0,0.7059800624847412
2748,0.0,0,0.7285826206207275
2749,0.0,0,0.7146785259246826
2750,0.0,0,0.7589280605316162
2751,0.0,0,0.6841719150543213
2752,0.0,0,0.6955974102020264
2753,0.0,0,0.7803285121917725
2754,0.0,0,0.7236490249633789
2755,0.0,0,0.6989147663116455
2756,0.0,0,0.7636322975158691
2757,0.0,0,0.6906509399414062
2758,0.0,0,0.7732014656066895
2759,0.0,0,0.7272186279296875
2760,0.25,1,0.7019338607788086
2761,0.0,0,0.6913983821868896
2762,0.25,1,0.742781400680542
2763,0.0,0,0.686835765838623
2764,0.0,0,0.7196235656738281
2765,0.0,0,0.779334545135498
2766,0.0,0,0.6987061500549316
2767,0.0,0,0.7688262462615967
2768,0.0,0,0.6772580146789551
2769,0.0,0,0.7137267589569092
2770,0.0,0,0.7296755313873291
2771,0.0,0,0.7483963966369629
2772,0.0,0,0.6933116912841797
2773,0.0,0,0.6998746395111084
2774,0.0,0,0.7279543876647949
2775,0.0,0,0.6961262226104736
2776,0.0,0,0.6816110610961914
2777,0.0,0,0.7658631801605225
2778,0.0,0,0.700800895690918
2779,0.0,0,0.7143163681030273
2780,0.0,0,0.746863842010498
2781,0.0,0,0.6791548728942871
2782,0.0,0,0.732224702835083
2783,0.0,0,0.753781795501709
2784,0.0,0,0.6866939067840576
2785,0.0,0,0.6591141223907471
2786,0.0,0,0.7753386497497559
2787,0.0,0,0.7004129886627197
2788,0.0,0,0.7016432285308838
2789,0.0,0,0.7606182098388672
2790,0.25,1,0.6993372440338135
2791,0.375,1,0.6875271797180176
2792,0.0,0,0.7507660388946533
2793,0.0,0,0.6907587051391602
2794,0.0,0,0.6974728107452393
2795,0.0,0,0.6946403980255127
2796,0.0,0,0.7601182460784912
2797,0.25,1,0.7235198020935059
2798,0.0,0,0.7292754650115967
2799,0.0,0,0.7878091335296631
2800,0.0,0,0.7239069938659668
2801,0.0,0,0.7160265445709229
2802,0.0,0,0.7709970474243164
2803,0.25,1,0.7199335098266602
2804,0.25,1,0.705601692199707
2805,0.0,0,0.7382936477661133
2806,0.0,0,0.6971690654754639
2807,0.0,0,0.6912100315093994
2808,0.0,0,0.775360107421875
2809,0.0,0,0.6964693069458008
2810,0.0,0,0.696110725402832
2811,0.0,0,0.7706432342529297
2812,0.0,0,0.6892883777618408
2813,0.0,0,0.7095229625701904
2814,0.25,1,0.7568423748016357
2815,0.0,0,0.6801977157592773
2816,0.375,1,0.7035388946533203
2817,0.0,0,0.7521686553955078
2818,0.0,0,0.7058873176574707
2819,0.375,1,0.7029225826263428
2820,0.0,0,0.7303452491760254
2821,0.0,0,0.6931076049804688
2822,0.0,0,0.6999349594116211
2823,0.0,0,0.7024123668670654
2824,0.0,0,0.7443349361419678
2825,0.0,0,0.7115881443023682
2826,0.0,0,0.6878154277801514
2827,0.0,0,0.7497146129608154
2828,0.0,0,0.6888244152069092
2829,0.0,0,0.6699039936065674
2830,0.0,0,0.7653913497924805
2831,0.0,0,0.7055714130401611
2832,0.0,0,0.6996855735778809
2833,0.0,0,0.7482373714447021
2834,0.0,0,0.697955846786499
2835,0.0,0,0.6941461563110352
2836,0.0,0,0.7442197799682617
2837,0.0,0,0.6955356597900391
2838,0.0,0,0.6796205043792725
2839,0.0,0,0.6993277072906494
2840,0.0,0,0.7195549011230469
2841,0.0,0,0.6928884983062744
2842,0.0,0,0.7102243900299072
2843,0.25,1,0.7722287178039551
2844,0.0,0,0.6931836605072021
2845,0.375,1,0.669553279876709
2846,0.0,0,0.7713456153869629
2847,0.0,0,0.6948587894439697
2848,0.0,0,0.6953117847442627
2849,0.375,1,0.7484989166259766
2850,0.0,0,0.6863751411437988
2851,0.0,0,0.6919524669647217
2852,0.0,0,0.7304465770721436
2853,0.0,0,0.7257683277130127
2854,0.0,0,0.6999073028564453
2855,0.0,0,0.6489403247833252
2856,0.0,0,0.751488447189331
2857,0.0,0,0.7096357345581055
2858,0.0,0,0.6710567474365234
2859,0.0,0,0.7854371070861816
2860,0.25,1,0.7060353755950928
2861,0.0,0,0.7015728950500488
2862,0.375,1,0.7471117973327637
2863,0.0,0,0.704291582107544
2864,0.0,0,0.7056243419647217
2865,0.375,1,0.7491657733917236
2866,0.0,0,0.6769349575042725
2867,0.0,0,0.7137866020202637
2868,0.375,1,0.7762408256530762
2869,0.0,0,0.6919634342193604
2870,0.0,0,0.739058256149292
2871,0.0,0,0.6697642803192139
2872,0.0,0,0.6927869319915771
2873,0.5,2,0.7100043296813965
2874,0.0,0,0.7391812801361084
2875,0.0,0,0.6820700168609619
2876,0.0,0,0.7010033130645752
2877,0.0,0,0.7449727058410645
2878,0.0,0,0.6953344345092773
2879,0.375,1,0.6934795379638672
2880,0.0,0,0.7482678890228271
2881,0.0,0,0.7077591419219971
2882,0.0,0,0.7121591567993164
2883,0.0,0,0.763826847076416
2884,0.0,0,0.7061483860015869
2885,0.25,1,0.7524764537811279
2886,0.0,0,0.6856734752655029
2887,0.0,0,0.7057020664215088
2888,0.0,0,0.701716423034668
2889,0.0,0,0.7642004489898682
2890,0.0,0,0.707805871963501
2891,0.0,0,0.6961402893066406
2892,0.0,0,0.733694314956665
2893,0.0,0,0.6976487636566162
2894,0.0,0,0.6837248802185059
2895,0.0,0,0.7356522083282471
2896,0.0,0,0.703294038772583
2897,0.0,0,0.6820676326751709
2898,0.0,0,0.7534432411193848
2899,0.0,0,0.707505464553833
2900,0.0,0,0.6363577842712402
2901,0.0,0,0.7412762641906738
2902,0.0,0,0.7321388721466064
2903,0.25,1,0.7085022926330566
2904,0.0,0,0.7416439056396484
2905,0.0,0,0.6922633647918701
2906,0.0,0,0.716031551361084
2907,0.0,0,0.7734589576721191
2908,0.0,0,0.718766450881958
2909,0.0,0,0.7083370685577393
2910,0.0,0,0.7470932006835938
2911,0.0,0,0.6964097023010254
2912,0.0,0,0.6976170539855957
2913,0.0,0,0.7530457973480225
2914,0.0,0,0.7133777141571045
2915,0.0,0,0.6950795650482178
2916,0.0,0,0.7434871196746826
2917,0.0,0,0.6750714778900146
2918,0.0,0,0.72027587890625
